,Load_2013,Load_2014,Load_2015,Load_2016
2016-10-03 00:00:00+02:00,40854.0,40186.0,40321.8,40453.9
2016-10-03 01:00:00+02:00,39276.0,39206.0,38958.5,39146.8
2016-10-03 02:00:00+02:00,38911.0,38758.0,38617.8,38762.3
2016-10-03 03:00:00+02:00,39157.0,38878.0,39448.5,39161.2
2016-10-03 04:00:00+02:00,40204.0,39747.0,40835.5,40262.2
2016-10-03 05:00:00+02:00,42989.0,42662.0,45588.2,43746.4
2016-10-03 06:00:00+02:00,51256.0,51298.0,55970.5,52841.5
2016-10-03 07:00:00+02:00,56861.0,57552.0,62136.8,58849.9
2016-10-03 08:00:00+02:00,58757.0,59557.0,63990.0,60768.0
2016-10-03 09:00:00+02:00,58802.0,59408.0,64554.8,60921.6
2016-10-03 10:00:00+02:00,60389.0,60407.0,65835.8,62210.6
2016-10-03 11:00:00+02:00,62504.0,61090.0,66643.8,63412.6
2016-10-03 12:00:00+02:00,63558.0,60860.0,65599.5,63339.2
2016-10-03 13:00:00+02:00,62621.0,60742.0,64970.5,62777.8
2016-10-03 14:00:00+02:00,61328.0,59864.0,64021.0,61737.7
2016-10-03 15:00:00+02:00,59854.0,58918.0,63458.8,60743.6
2016-10-03 16:00:00+02:00,58027.0,56801.0,61775.0,58867.7
2016-10-03 17:00:00+02:00,57132.0,55772.0,61511.0,58138.3
2016-10-03 18:00:00+02:00,56579.0,57032.0,62327.8,58646.3
2016-10-03 19:00:00+02:00,59824.0,59944.0,65654.5,61807.5
2016-10-03 20:00:00+02:00,57831.0,57217.0,62166.8,59071.6
2016-10-03 21:00:00+02:00,53288.0,53662.0,57945.2,54965.1
2016-10-03 22:00:00+02:00,49760.0,49334.0,53841.0,50978.3
2016-10-03 23:00:00+02:00,45608.0,45264.0,49472.8,46781.6
