,Load_2013,Load_2014,Load_2015,Load_2016
2016-05-21 00:00:00+02:00,40646.0,41613.0,42597.2,41618.7
2016-05-21 01:00:00+02:00,39021.0,39506.0,40316.0,39614.3
2016-05-21 02:00:00+02:00,37944.0,38457.0,38881.5,38427.5
2016-05-21 03:00:00+02:00,37511.0,38528.0,38590.0,38209.7
2016-05-21 04:00:00+02:00,37620.0,38758.0,38730.0,38369.3
2016-05-21 05:00:00+02:00,38193.0,38748.0,38669.2,38536.7
2016-05-21 06:00:00+02:00,38931.0,39938.0,40850.5,39906.5
2016-05-21 07:00:00+02:00,41643.0,42363.0,44978.8,42994.9
2016-05-21 08:00:00+02:00,45431.0,46157.0,48554.2,46714.1
2016-05-21 09:00:00+02:00,47652.0,49238.0,51689.5,49526.5
2016-05-21 10:00:00+02:00,49309.0,50237.0,53193.5,50913.2
2016-05-21 11:00:00+02:00,50305.0,50644.0,53851.5,51600.2
2016-05-21 12:00:00+02:00,50072.0,49674.0,52835.0,50860.3
2016-05-21 13:00:00+02:00,48514.0,49046.0,50958.0,49506.0
2016-05-21 14:00:00+02:00,47045.0,48167.0,49428.2,48213.4
2016-05-21 15:00:00+02:00,45993.0,47458.0,48290.5,47247.2
2016-05-21 16:00:00+02:00,44298.0,46145.0,47991.5,46144.8
2016-05-21 17:00:00+02:00,44478.0,46604.0,48191.0,46424.3
2016-05-21 18:00:00+02:00,43661.0,46383.0,48671.8,46238.6
2016-05-21 19:00:00+02:00,42917.0,45712.0,48174.5,45601.2
2016-05-21 20:00:00+02:00,41980.0,43580.0,46163.5,43907.8
2016-05-21 21:00:00+02:00,41511.0,43518.0,44887.8,43305.6
2016-05-21 22:00:00+02:00,41409.0,43260.0,43824.2,42831.1
2016-05-21 23:00:00+02:00,37849.0,40937.0,40353.0,39713.0
