,Load_2013,Load_2014,Load_2015,Load_2016
2016-06-28 00:00:00+02:00,44902.0,43240.0,43830.2,43990.7
2016-06-28 01:00:00+02:00,44069.0,41345.0,41858.2,42424.1
2016-06-28 02:00:00+02:00,43694.0,40469.0,40869.2,41677.4
2016-06-28 03:00:00+02:00,44086.0,40478.0,41067.2,41877.1
2016-06-28 04:00:00+02:00,44787.0,41340.0,41743.0,42623.3
2016-06-28 05:00:00+02:00,46901.0,43529.0,44437.5,44955.8
2016-06-28 06:00:00+02:00,51954.0,50153.0,52415.8,51507.6
2016-06-28 07:00:00+02:00,57404.0,54717.0,58652.5,56924.5
2016-06-28 08:00:00+02:00,60732.0,57641.0,61717.2,60030.1
2016-06-28 09:00:00+02:00,62665.0,58210.0,62726.5,61200.5
2016-06-28 10:00:00+02:00,64556.0,58925.0,64351.8,62610.9
2016-06-28 11:00:00+02:00,65866.0,60297.0,66025.2,64062.7
2016-06-28 12:00:00+02:00,64714.0,61546.0,65271.0,63843.7
2016-06-28 13:00:00+02:00,63773.0,61115.0,64535.0,63141.0
2016-06-28 14:00:00+02:00,62058.0,60229.0,63078.2,61788.4
2016-06-28 15:00:00+02:00,60221.0,59353.0,61944.5,60506.2
2016-06-28 16:00:00+02:00,58769.0,58154.0,60498.2,59140.4
2016-06-28 17:00:00+02:00,58702.0,57306.0,59510.0,58506.0
2016-06-28 18:00:00+02:00,58508.0,57028.0,59070.5,58202.2
2016-06-28 19:00:00+02:00,58166.0,56056.0,58625.5,57615.8
2016-06-28 20:00:00+02:00,55548.0,54218.0,56590.8,55452.3
2016-06-28 21:00:00+02:00,53394.0,52276.0,53971.5,53213.8
2016-06-28 22:00:00+02:00,52079.0,50355.0,51656.0,51363.3
2016-06-28 23:00:00+02:00,48506.0,46592.0,47285.2,47461.1
