,Load_2013,Load_2014,Load_2015,Load_2016
2016-10-16 00:00:00+02:00,40034.0,38460.0,41300.5,39931.5
2016-10-16 01:00:00+02:00,38116.0,37198.0,38812.8,38042.3
2016-10-16 02:00:00+02:00,37381.0,36276.0,37510.0,37055.7
2016-10-16 03:00:00+02:00,37133.0,35876.0,37238.2,36749.1
2016-10-16 04:00:00+02:00,37208.0,35447.0,37733.5,36796.2
2016-10-16 05:00:00+02:00,37235.0,35679.0,37711.2,36875.1
2016-10-16 06:00:00+02:00,37265.0,36695.0,37691.5,37217.2
2016-10-16 07:00:00+02:00,38412.0,38040.0,39575.0,38675.7
2016-10-16 08:00:00+02:00,40200.0,40451.0,42690.8,41113.9
2016-10-16 09:00:00+02:00,42487.0,43231.0,46265.2,43994.4
2016-10-16 10:00:00+02:00,44900.0,45848.0,49018.2,46588.7
2016-10-16 11:00:00+02:00,47678.0,47709.0,51751.8,49046.3
2016-10-16 12:00:00+02:00,48411.0,47228.0,51196.2,48945.1
2016-10-16 13:00:00+02:00,47073.0,45474.0,48860.2,47135.7
2016-10-16 14:00:00+02:00,45393.0,43721.0,47424.5,45512.8
2016-10-16 15:00:00+02:00,44336.0,43540.0,47089.0,44988.3
2016-10-16 16:00:00+02:00,43519.0,43267.0,47184.8,44656.9
2016-10-16 17:00:00+02:00,43677.0,45039.0,49002.2,45906.1
2016-10-16 18:00:00+02:00,46834.0,48828.0,52685.2,49449.1
2016-10-16 19:00:00+02:00,49877.0,51879.0,53473.5,51743.2
2016-10-16 20:00:00+02:00,47003.0,49352.0,50846.2,49067.1
2016-10-16 21:00:00+02:00,45169.0,46730.0,48803.0,46900.7
2016-10-16 22:00:00+02:00,44570.0,45425.0,48273.2,46089.4
2016-10-16 23:00:00+02:00,41703.0,42743.0,45155.8,43200.6
