,Load_2013,Load_2014,Load_2015,Load_2016
2016-03-18 00:00:00+01:00,53167.0,47080.0,46548.8,48931.9
2016-03-18 01:00:00+01:00,51238.0,45614.0,44501.8,47117.9
2016-03-18 02:00:00+01:00,50398.0,45246.0,44090.0,46578.0
2016-03-18 03:00:00+01:00,50565.0,45476.0,44852.5,46964.5
2016-03-18 04:00:00+01:00,50937.0,46754.0,46287.0,47992.7
2016-03-18 05:00:00+01:00,53106.0,49488.0,49884.5,50826.2
2016-03-18 06:00:00+01:00,58494.0,55525.0,56667.2,56895.4
2016-03-18 07:00:00+01:00,63012.0,60579.0,61745.5,61778.8
2016-03-18 08:00:00+01:00,65272.0,61596.0,63792.0,63553.3
2016-03-18 09:00:00+01:00,64806.0,61511.0,64324.8,63547.3
2016-03-18 10:00:00+01:00,65084.0,59612.0,66528.2,63741.4
2016-03-18 11:00:00+01:00,65413.0,63677.0,66413.0,65167.7
2016-03-18 12:00:00+01:00,65289.0,63168.0,65695.8,64717.6
2016-03-18 13:00:00+01:00,64753.0,62550.0,63860.5,63721.2
2016-03-18 14:00:00+01:00,63488.0,60818.0,62156.8,62154.3
2016-03-18 15:00:00+01:00,62653.0,60409.0,60542.0,61201.3
2016-03-18 16:00:00+01:00,61476.0,59049.0,59025.5,59850.2
2016-03-18 17:00:00+01:00,61220.0,60156.0,59422.8,60266.3
2016-03-18 18:00:00+01:00,63645.0,63438.0,61780.0,62954.3
2016-03-18 19:00:00+01:00,65340.0,64116.0,63832.2,64429.4
2016-03-18 20:00:00+01:00,60775.0,60152.0,59929.2,60285.4
2016-03-18 21:00:00+01:00,57765.0,57057.0,56671.8,57164.6
2016-03-18 22:00:00+01:00,56730.0,54556.0,54002.8,55096.3
2016-03-18 23:00:00+01:00,54573.0,50803.0,49901.0,51759.0
