,Load_2013,Load_2014,Load_2015,Load_2016
2016-12-27 00:00:00+01:00,45740.0,43734.0,40838.8,43437.6
2016-12-27 01:00:00+01:00,43887.0,42265.0,38580.2,41577.4
2016-12-27 02:00:00+01:00,43009.0,41620.0,37976.0,40868.3
2016-12-27 03:00:00+01:00,42818.0,41769.0,38388.5,40991.8
2016-12-27 04:00:00+01:00,43212.0,42073.0,39192.8,41492.6
2016-12-27 05:00:00+01:00,43477.0,43287.0,40720.8,42494.9
2016-12-27 06:00:00+01:00,43842.0,46531.0,43195.0,44522.7
2016-12-27 07:00:00+01:00,46641.0,51022.0,47113.5,48258.8
2016-12-27 08:00:00+01:00,49644.0,54165.0,50105.8,51304.9
2016-12-27 09:00:00+01:00,52069.0,55332.0,52209.5,53203.5
2016-12-27 10:00:00+01:00,53671.0,56897.0,53481.2,54683.1
2016-12-27 11:00:00+01:00,54494.0,57310.0,54339.8,55381.3
2016-12-27 12:00:00+01:00,54562.0,58414.0,53835.0,55603.7
2016-12-27 13:00:00+01:00,52916.0,57547.0,53159.5,54540.8
2016-12-27 14:00:00+01:00,51267.0,56430.0,51666.5,53121.2
2016-12-27 15:00:00+01:00,50383.0,56694.0,51196.5,52757.8
2016-12-27 16:00:00+01:00,53493.0,58524.0,53815.8,55277.6
2016-12-27 17:00:00+01:00,55065.0,60362.0,56936.0,57454.3
2016-12-27 18:00:00+01:00,52965.0,60026.0,56982.5,56657.8
2016-12-27 19:00:00+01:00,49786.0,58500.0,54984.8,54423.6
2016-12-27 20:00:00+01:00,46710.0,55386.0,51355.8,51150.6
2016-12-27 21:00:00+01:00,47351.0,52485.0,49420.0,49752.0
2016-12-27 22:00:00+01:00,47745.0,50650.0,47572.8,48655.9
2016-12-27 23:00:00+01:00,45367.0,46849.0,43656.8,45290.9
