,Load_2013,Load_2014,Load_2015,Load_2016
2016-02-13 00:00:00+01:00,52256.0,52502.0,49280.8,51346.3
2016-02-13 01:00:00+01:00,50190.0,50699.0,46961.5,49283.5
2016-02-13 02:00:00+01:00,48693.0,48980.0,45578.2,47750.4
2016-02-13 03:00:00+01:00,48409.0,48116.0,45025.5,47183.5
2016-02-13 04:00:00+01:00,48150.0,48155.0,44840.8,47048.6
2016-02-13 05:00:00+01:00,47707.0,48895.0,44413.5,47005.2
2016-02-13 06:00:00+01:00,47684.0,48896.0,44480.5,47020.2
2016-02-13 07:00:00+01:00,49643.0,51493.0,47284.2,49473.4
2016-02-13 08:00:00+01:00,52670.0,55074.0,51271.2,53005.1
2016-02-13 09:00:00+01:00,55928.0,57368.0,54323.0,55873.0
2016-02-13 10:00:00+01:00,56761.0,58516.0,55836.8,57037.9
2016-02-13 11:00:00+01:00,57592.0,59325.0,56672.8,57863.3
2016-02-13 12:00:00+01:00,57560.0,58951.0,55119.8,57210.3
2016-02-13 13:00:00+01:00,55941.0,57520.0,52870.8,55443.9
2016-02-13 14:00:00+01:00,56002.0,56892.0,51559.5,54817.8
2016-02-13 15:00:00+01:00,53887.0,55732.0,50675.2,53431.4
2016-02-13 16:00:00+01:00,54364.0,55338.0,50944.2,53548.7
2016-02-13 17:00:00+01:00,57712.0,57149.0,54023.2,56294.7
2016-02-13 18:00:00+01:00,61469.0,60175.0,57972.5,59872.2
2016-02-13 19:00:00+01:00,59439.0,58814.0,55865.0,58039.3
2016-02-13 20:00:00+01:00,55537.0,55164.0,52366.0,54355.7
2016-02-13 21:00:00+01:00,53263.0,53193.0,50114.8,52190.3
2016-02-13 22:00:00+01:00,53388.0,52623.0,50301.2,52104.1
2016-02-13 23:00:00+01:00,51118.0,49962.0,47253.8,49444.6
