,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-14 00:00:00+02:00,38080.0,36361.0,39741.8,38060.9
2016-08-14 01:00:00+02:00,36764.0,33768.0,37796.0,36109.3
2016-08-14 02:00:00+02:00,35588.0,32178.0,36664.5,34810.2
2016-08-14 03:00:00+02:00,35404.0,31645.0,36236.5,34428.5
2016-08-14 04:00:00+02:00,35629.0,31617.0,36226.5,34490.8
2016-08-14 05:00:00+02:00,36191.0,31916.0,36571.8,34892.9
2016-08-14 06:00:00+02:00,36267.0,32858.0,37288.0,35471.0
2016-08-14 07:00:00+02:00,37098.0,34240.0,39101.5,36813.2
2016-08-14 08:00:00+02:00,39642.0,36390.0,42445.5,39492.5
2016-08-14 09:00:00+02:00,41318.0,39314.0,44833.0,41821.7
2016-08-14 10:00:00+02:00,43590.0,41767.0,47127.5,44161.5
2016-08-14 11:00:00+02:00,45818.0,43826.0,49515.5,46386.5
2016-08-14 12:00:00+02:00,46620.0,44493.0,49487.5,46866.8
2016-08-14 13:00:00+02:00,44640.0,43346.0,47691.8,45225.9
2016-08-14 14:00:00+02:00,43486.0,43013.0,46225.8,44241.6
2016-08-14 15:00:00+02:00,42547.0,42061.0,45606.2,43404.7
2016-08-14 16:00:00+02:00,42277.0,41237.0,45629.5,43047.8
2016-08-14 17:00:00+02:00,42766.0,41559.0,47007.5,43777.5
2016-08-14 18:00:00+02:00,44225.0,42678.0,47989.2,44964.1
2016-08-14 19:00:00+02:00,44453.0,43776.0,47694.8,45307.9
2016-08-14 20:00:00+02:00,43741.0,43270.0,47386.8,44799.3
2016-08-14 21:00:00+02:00,44314.0,43874.0,46883.8,45023.9
2016-08-14 22:00:00+02:00,43247.0,43866.0,45158.0,44090.3
2016-08-14 23:00:00+02:00,40441.0,40630.0,42381.2,41150.7
