,Load_2013,Load_2014,Load_2015,Load_2016
2016-01-30 00:00:00+01:00,54772.0,51265.0,50297.0,52111.3
2016-01-30 01:00:00+01:00,53148.0,50151.0,48845.0,50714.7
2016-01-30 02:00:00+01:00,51890.0,48808.0,47633.0,49443.7
2016-01-30 03:00:00+01:00,51192.0,48430.0,47079.0,48900.3
2016-01-30 04:00:00+01:00,50795.0,48132.0,47202.0,48709.7
2016-01-30 05:00:00+01:00,50034.0,48421.0,46611.0,48355.3
2016-01-30 06:00:00+01:00,49427.0,49651.0,46839.0,48639.0
2016-01-30 07:00:00+01:00,51758.0,52555.0,49136.0,51149.7
2016-01-30 08:00:00+01:00,54542.0,54955.0,52332.0,53943.0
2016-01-30 09:00:00+01:00,57808.0,57841.0,53853.0,56500.7
2016-01-30 10:00:00+01:00,59793.0,59978.0,54724.0,58165.0
2016-01-30 11:00:00+01:00,60639.0,59463.0,55135.0,58412.3
2016-01-30 12:00:00+01:00,60840.0,57959.0,55407.0,58068.7
2016-01-30 13:00:00+01:00,58984.0,59242.0,54067.0,57431.0
2016-01-30 14:00:00+01:00,57576.0,57519.0,52959.0,56018.0
2016-01-30 15:00:00+01:00,57018.0,56778.0,52109.0,55301.7
2016-01-30 16:00:00+01:00,57664.0,56304.0,51982.0,55316.7
2016-01-30 17:00:00+01:00,62965.0,58676.0,55369.0,59003.3
2016-01-30 18:00:00+01:00,64064.0,60059.0,57290.0,60471.0
2016-01-30 19:00:00+01:00,61701.0,58168.0,55239.0,58369.3
2016-01-30 20:00:00+01:00,58056.0,55071.0,52501.0,55209.3
2016-01-30 21:00:00+01:00,56152.0,53656.0,50658.0,53488.7
2016-01-30 22:00:00+01:00,55918.0,53252.0,50550.0,53240.0
2016-01-30 23:00:00+01:00,53661.0,49877.0,47946.0,50494.7
