,Load_2013,Load_2014,Load_2015,Load_2016
2016-11-15 00:00:00+01:00,49991.0,46898.0,48961.8,48616.9
2016-11-15 01:00:00+01:00,48398.0,45184.0,47072.2,46884.7
2016-11-15 02:00:00+01:00,47628.0,43835.0,46467.5,45976.8
2016-11-15 03:00:00+01:00,47915.0,43713.0,46960.5,46196.2
2016-11-15 04:00:00+01:00,48761.0,44761.0,48873.5,47465.2
2016-11-15 05:00:00+01:00,51298.0,47746.0,52069.2,50371.1
2016-11-15 06:00:00+01:00,58147.0,54581.0,61082.2,57936.7
2016-11-15 07:00:00+01:00,63782.0,60352.0,67501.0,63878.3
2016-11-15 08:00:00+01:00,64511.0,62718.0,69463.5,65564.2
2016-11-15 09:00:00+01:00,64341.0,62475.0,70050.2,65622.1
2016-11-15 10:00:00+01:00,64743.0,63443.0,71124.5,66436.8
2016-11-15 11:00:00+01:00,66203.0,64361.0,72482.8,67682.3
2016-11-15 12:00:00+01:00,65181.0,63211.0,72183.8,66858.6
2016-11-15 13:00:00+01:00,64585.0,63227.0,71926.0,66579.3
2016-11-15 14:00:00+01:00,64503.0,61962.0,70629.8,65698.3
2016-11-15 15:00:00+01:00,64101.0,61646.0,70594.0,65447.0
2016-11-15 16:00:00+01:00,64556.0,62336.0,70455.5,65782.5
2016-11-15 17:00:00+01:00,67677.0,66183.0,73020.8,68960.3
2016-11-15 18:00:00+01:00,67288.0,66031.0,72357.2,68558.7
2016-11-15 19:00:00+01:00,65317.0,64164.0,70348.5,66609.8
2016-11-15 20:00:00+01:00,61273.0,60441.0,66690.8,62801.6
2016-11-15 21:00:00+01:00,58106.0,58060.0,63075.0,59747.0
2016-11-15 22:00:00+01:00,55281.0,55211.0,60250.5,56914.2
2016-11-15 23:00:00+01:00,50750.0,50783.0,55727.0,52420.0
