,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-20 00:00:00+02:00,43420.0,44683.0,44592.8,44231.9
2016-09-20 01:00:00+02:00,42392.0,43235.0,42697.0,42774.7
2016-09-20 02:00:00+02:00,41649.0,42601.0,41732.8,41994.3
2016-09-20 03:00:00+02:00,42367.0,42350.0,41946.0,42221.0
2016-09-20 04:00:00+02:00,43573.0,42813.0,43130.2,43172.1
2016-09-20 05:00:00+02:00,46080.0,45596.0,46911.8,46195.9
2016-09-20 06:00:00+02:00,53207.0,52488.0,55465.0,53720.0
2016-09-20 07:00:00+02:00,58236.0,56795.0,54583.8,56538.3
2016-09-20 08:00:00+02:00,60466.0,59440.0,65852.0,61919.3
2016-09-20 09:00:00+02:00,61511.0,60075.0,66318.0,62634.7
2016-09-20 10:00:00+02:00,61826.0,61201.0,67400.2,63475.7
2016-09-20 11:00:00+02:00,63115.0,62481.0,69079.8,64891.9
2016-09-20 12:00:00+02:00,63057.0,62653.0,68413.5,64707.8
2016-09-20 13:00:00+02:00,62198.0,62117.0,67454.2,63923.1
2016-09-20 14:00:00+02:00,60804.0,60512.0,62877.0,61397.7
2016-09-20 15:00:00+02:00,59912.0,58963.0,60802.8,59892.6
2016-09-20 16:00:00+02:00,58517.0,57086.0,60760.8,58787.9
2016-09-20 17:00:00+02:00,58033.0,56451.0,60593.5,58359.2
2016-09-20 18:00:00+02:00,58194.0,56840.0,60007.2,58347.1
2016-09-20 19:00:00+02:00,59356.0,57978.0,61365.5,59566.5
2016-09-20 20:00:00+02:00,57893.0,58344.0,59261.5,58499.5
2016-09-20 21:00:00+02:00,54040.0,54101.0,54359.5,54166.8
2016-09-20 22:00:00+02:00,49762.0,50248.0,49946.5,49985.5
2016-09-20 23:00:00+02:00,46251.0,46310.0,45812.0,46124.3
