,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-07 00:00:00+02:00,43938.0,43625.0,46038.0,44533.7
2016-07-07 01:00:00+02:00,42759.0,41713.0,44213.8,42895.3
2016-07-07 02:00:00+02:00,41673.0,40819.0,43573.5,42021.8
2016-07-07 03:00:00+02:00,41632.0,40869.0,43375.5,41958.8
2016-07-07 04:00:00+02:00,42699.0,41730.0,44156.5,42861.8
2016-07-07 05:00:00+02:00,44712.0,44009.0,46337.8,45019.6
2016-07-07 06:00:00+02:00,50532.0,50673.0,54394.2,51866.4
2016-07-07 07:00:00+02:00,55925.0,55787.0,60313.8,57341.9
2016-07-07 08:00:00+02:00,60529.0,57965.0,63506.8,60666.9
2016-07-07 09:00:00+02:00,61256.0,58806.0,65308.0,61790.0
2016-07-07 10:00:00+02:00,62234.0,60010.0,67569.5,63271.2
2016-07-07 11:00:00+02:00,63746.0,61630.0,69675.8,65017.3
2016-07-07 12:00:00+02:00,62325.0,61229.0,68956.8,64170.3
2016-07-07 13:00:00+02:00,61896.0,60800.0,68147.8,63614.6
2016-07-07 14:00:00+02:00,60697.0,59970.0,67211.5,62626.2
2016-07-07 15:00:00+02:00,59707.0,58592.0,66003.5,61434.2
2016-07-07 16:00:00+02:00,58398.0,57895.0,64268.8,60187.3
2016-07-07 17:00:00+02:00,57487.0,57195.0,63170.5,59284.2
2016-07-07 18:00:00+02:00,57236.0,56888.0,62538.2,58887.4
2016-07-07 19:00:00+02:00,56275.0,56581.0,60792.0,57882.7
2016-07-07 20:00:00+02:00,53517.0,55065.0,58332.2,55638.1
2016-07-07 21:00:00+02:00,51669.0,52853.0,55650.2,53390.7
2016-07-07 22:00:00+02:00,50126.0,50980.0,53236.2,51447.4
2016-07-07 23:00:00+02:00,46401.0,47194.0,49131.0,47575.3
