,Load_2013,Load_2014,Load_2015,Load_2016
2016-03-10 00:00:00+01:00,44856.0,45799.0,51100.2,47251.7
2016-03-10 01:00:00+01:00,42881.0,43842.0,49117.0,45280.0
2016-03-10 02:00:00+01:00,42089.0,42877.0,48634.0,44533.3
2016-03-10 03:00:00+01:00,42136.0,43379.0,49099.5,44871.5
2016-03-10 04:00:00+01:00,42614.0,44724.0,50397.0,45911.7
2016-03-10 05:00:00+01:00,42920.0,48577.0,53008.5,48168.5
2016-03-10 06:00:00+01:00,42397.0,56683.0,59960.8,53013.6
2016-03-10 07:00:00+01:00,43229.0,60836.0,64364.5,56143.2
2016-03-10 08:00:00+01:00,45700.0,63433.0,66924.2,58685.7
2016-03-10 09:00:00+01:00,49339.0,62282.0,67025.2,59548.7
2016-03-10 10:00:00+01:00,52186.0,63005.0,68161.2,61117.4
2016-03-10 11:00:00+01:00,54459.0,66051.0,69320.2,63276.7
2016-03-10 12:00:00+01:00,54751.0,63662.0,68524.2,62312.4
2016-03-10 13:00:00+01:00,53040.0,62896.0,68113.2,61349.7
2016-03-10 14:00:00+01:00,51180.0,61639.0,67067.8,59962.3
2016-03-10 15:00:00+01:00,50029.0,60700.0,65755.8,58828.3
2016-03-10 16:00:00+01:00,49816.0,59148.0,63900.0,57621.3
2016-03-10 17:00:00+01:00,51031.0,59892.0,63748.8,58223.9
2016-03-10 18:00:00+01:00,53955.0,63535.0,66555.8,61348.6
2016-03-10 19:00:00+01:00,54870.0,65296.0,67717.0,62627.7
2016-03-10 20:00:00+01:00,52338.0,61552.0,63644.2,59178.1
2016-03-10 21:00:00+01:00,51095.0,57915.0,59747.5,56252.5
2016-03-10 22:00:00+01:00,51692.0,55151.0,56464.8,54435.9
2016-03-10 23:00:00+01:00,49301.0,51740.0,51747.8,50929.6
