,Load_2013,Load_2014,Load_2015,Load_2016
2016-12-21 00:00:00+01:00,49141.0,49823.0,42996.0,47320.0
2016-12-21 01:00:00+01:00,47499.0,48375.0,40697.8,45523.9
2016-12-21 02:00:00+01:00,46794.0,47680.0,39353.8,44609.3
2016-12-21 03:00:00+01:00,46946.0,47615.0,39728.8,44763.3
2016-12-21 04:00:00+01:00,47843.0,48458.0,41057.2,45786.1
2016-12-21 05:00:00+01:00,50154.0,50676.0,43646.5,48158.8
2016-12-21 06:00:00+01:00,57170.0,57034.0,48720.8,54308.3
2016-12-21 07:00:00+01:00,63469.0,63836.0,54702.2,60669.1
2016-12-21 08:00:00+01:00,65964.0,66576.0,57682.5,63407.5
2016-12-21 09:00:00+01:00,66281.0,66009.0,58516.5,63602.2
2016-12-21 10:00:00+01:00,65417.0,66281.0,59119.2,63605.7
2016-12-21 11:00:00+01:00,65920.0,66911.0,60113.0,64314.7
2016-12-21 12:00:00+01:00,65574.0,66749.0,59887.0,64070.0
2016-12-21 13:00:00+01:00,65375.0,66609.0,58307.8,63430.6
2016-12-21 14:00:00+01:00,63754.0,65579.0,56838.5,62057.2
2016-12-21 15:00:00+01:00,63731.0,64961.0,56272.0,61654.7
2016-12-21 16:00:00+01:00,64803.0,65868.0,57884.8,62851.9
2016-12-21 17:00:00+01:00,67246.0,67005.0,60735.8,64995.6
2016-12-21 18:00:00+01:00,66585.0,65833.0,59701.5,64039.8
2016-12-21 19:00:00+01:00,64323.0,63770.0,57156.2,61749.7
2016-12-21 20:00:00+01:00,61419.0,59745.0,53458.8,58207.6
2016-12-21 21:00:00+01:00,58851.0,56684.0,50576.5,55370.5
2016-12-21 22:00:00+01:00,57093.0,54485.0,48091.8,53223.3
2016-12-21 23:00:00+01:00,52487.0,50921.0,43438.2,48948.7
