,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-29 00:00:00+02:00,43126.0,43574.0,46028.5,44242.8
2016-09-29 01:00:00+02:00,41631.0,42116.0,44213.2,42653.4
2016-09-29 02:00:00+02:00,40927.0,41365.0,43221.0,41837.7
2016-09-29 03:00:00+02:00,41202.0,41576.0,43684.8,42154.3
2016-09-29 04:00:00+02:00,42127.0,41733.0,45086.0,42982.0
2016-09-29 05:00:00+02:00,45087.0,44587.0,48999.8,46224.6
2016-09-29 06:00:00+02:00,52821.0,52087.0,57947.5,54285.2
2016-09-29 07:00:00+02:00,57660.0,57880.0,63469.2,59669.7
2016-09-29 08:00:00+02:00,60566.0,60093.0,65719.5,62126.2
2016-09-29 09:00:00+02:00,60430.0,60913.0,66062.0,62468.3
2016-09-29 10:00:00+02:00,60833.0,61509.0,67241.5,63194.5
2016-09-29 11:00:00+02:00,61840.0,63396.0,68284.0,64506.7
2016-09-29 12:00:00+02:00,60568.0,63150.0,67292.0,63670.0
2016-09-29 13:00:00+02:00,59482.0,61965.0,66838.0,62761.7
2016-09-29 14:00:00+02:00,58348.0,60048.0,65449.0,61281.7
2016-09-29 15:00:00+02:00,58786.0,59579.0,63346.2,60570.4
2016-09-29 16:00:00+02:00,56538.0,58181.0,60991.5,58570.2
2016-09-29 17:00:00+02:00,56164.0,57689.0,60207.5,58020.2
2016-09-29 18:00:00+02:00,56893.0,57520.0,60975.0,58462.7
2016-09-29 19:00:00+02:00,59323.0,59851.0,64245.5,61139.8
2016-09-29 20:00:00+02:00,57122.0,58417.0,62408.0,59315.7
2016-09-29 21:00:00+02:00,52852.0,53101.0,57997.8,54650.3
2016-09-29 22:00:00+02:00,48804.0,49209.0,53427.5,50480.2
2016-09-29 23:00:00+02:00,45273.0,45989.0,49040.5,46767.5
