,Load_2013,Load_2014,Load_2015,Load_2016
2016-11-07 00:00:00+01:00,45356.0,41077.0,43114.8,43182.6
2016-11-07 01:00:00+01:00,43909.0,39187.0,41493.5,41529.8
2016-11-07 02:00:00+01:00,43222.0,38541.0,41062.8,40941.9
2016-11-07 03:00:00+01:00,42832.0,39491.0,41428.0,41250.3
2016-11-07 04:00:00+01:00,44296.0,41659.0,43819.2,43258.1
2016-11-07 05:00:00+01:00,48219.0,46052.0,48954.0,47741.7
2016-11-07 06:00:00+01:00,57252.0,53237.0,59213.0,56567.3
2016-11-07 07:00:00+01:00,63187.0,58325.0,65562.0,62358.0
2016-11-07 08:00:00+01:00,64995.0,60762.0,68061.8,64606.3
2016-11-07 09:00:00+01:00,64757.0,60590.0,68527.5,64624.8
2016-11-07 10:00:00+01:00,66386.0,61484.0,69735.2,65868.4
2016-11-07 11:00:00+01:00,67356.0,63381.0,71552.5,67429.8
2016-11-07 12:00:00+01:00,67337.0,63300.0,71686.2,67441.1
2016-11-07 13:00:00+01:00,67345.0,61959.0,71457.8,66920.6
2016-11-07 14:00:00+01:00,66619.0,61410.0,69531.2,65853.4
2016-11-07 15:00:00+01:00,64848.0,60525.0,64980.8,63451.3
2016-11-07 16:00:00+01:00,64644.0,60846.0,64830.0,63440.0
2016-11-07 17:00:00+01:00,66717.0,65245.0,67906.8,66622.9
2016-11-07 18:00:00+01:00,66509.0,66612.0,71334.0,68151.7
2016-11-07 19:00:00+01:00,64474.0,65028.0,69348.2,66283.4
2016-11-07 20:00:00+01:00,60528.0,61330.0,65415.5,62424.5
2016-11-07 21:00:00+01:00,56810.0,57583.0,61464.0,58619.0
2016-11-07 22:00:00+01:00,53555.0,54842.0,57773.8,55390.3
2016-11-07 23:00:00+01:00,49984.0,50588.0,52576.0,51049.3
