,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-16 00:00:00+02:00,44113.0,42158.0,44460.5,43577.2
2016-07-16 01:00:00+02:00,41683.0,39769.0,41799.5,41083.8
2016-07-16 02:00:00+02:00,40856.0,38045.0,40549.5,39816.8
2016-07-16 03:00:00+02:00,40704.0,37863.0,40008.5,39525.2
2016-07-16 04:00:00+02:00,40827.0,38156.0,39912.2,39631.7
2016-07-16 05:00:00+02:00,40623.0,37964.0,39539.5,39375.5
2016-07-16 06:00:00+02:00,42692.0,39787.0,41953.8,41477.6
2016-07-16 07:00:00+02:00,45264.0,42852.0,45735.0,44617.0
2016-07-16 08:00:00+02:00,48198.0,46606.0,49317.5,48040.5
2016-07-16 09:00:00+02:00,51739.0,49064.0,52190.8,50997.9
2016-07-16 10:00:00+02:00,53428.0,50409.0,53979.8,52605.6
2016-07-16 11:00:00+02:00,54138.0,51109.0,55747.2,53664.7
2016-07-16 12:00:00+02:00,52568.0,50382.0,55410.2,52786.7
2016-07-16 13:00:00+02:00,50630.0,49408.0,52544.2,50860.7
2016-07-16 14:00:00+02:00,49085.0,48240.0,50799.5,49374.8
2016-07-16 15:00:00+02:00,47900.0,47311.0,50241.5,48484.2
2016-07-16 16:00:00+02:00,47462.0,46435.0,49421.2,47772.7
2016-07-16 17:00:00+02:00,47411.0,46301.0,49363.2,47691.7
2016-07-16 18:00:00+02:00,47092.0,45364.0,49315.8,47257.3
2016-07-16 19:00:00+02:00,46970.0,44851.0,47850.8,46557.3
2016-07-16 20:00:00+02:00,45053.0,43614.0,45551.8,44739.6
2016-07-16 21:00:00+02:00,43971.0,42298.0,44220.8,43496.6
2016-07-16 22:00:00+02:00,44015.0,41414.0,43883.2,43104.1
2016-07-16 23:00:00+02:00,41517.0,39500.0,41130.2,40715.7
