,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-30 00:00:00+02:00,41711.0,43640.0,45979.0,43776.7
2016-09-30 01:00:00+02:00,40138.0,42069.0,44140.8,42115.9
2016-09-30 02:00:00+02:00,39872.0,41053.0,42930.8,41285.3
2016-09-30 03:00:00+02:00,40403.0,41129.0,43544.2,41692.1
2016-09-30 04:00:00+02:00,41930.0,41833.0,44944.8,42902.6
2016-09-30 05:00:00+02:00,44456.0,44385.0,48929.0,45923.3
2016-09-30 06:00:00+02:00,51986.0,51636.0,57701.8,53774.6
2016-09-30 07:00:00+02:00,57229.0,58009.0,62758.2,59332.1
2016-09-30 08:00:00+02:00,59427.0,59906.0,64953.2,61428.7
2016-09-30 09:00:00+02:00,59695.0,60334.0,65751.5,61926.8
2016-09-30 10:00:00+02:00,59582.0,60758.0,66949.2,62429.7
2016-09-30 11:00:00+02:00,59952.0,60798.0,67419.0,62723.0
2016-09-30 12:00:00+02:00,59680.0,59612.0,66452.2,61914.7
2016-09-30 13:00:00+02:00,58385.0,58374.0,54711.2,57156.7
2016-09-30 14:00:00+02:00,56551.0,57409.0,53017.2,55659.1
2016-09-30 15:00:00+02:00,54816.0,56079.0,58016.2,56303.7
2016-09-30 16:00:00+02:00,53584.0,55475.0,59390.8,56149.9
2016-09-30 17:00:00+02:00,53528.0,55698.0,58833.5,56019.8
2016-09-30 18:00:00+02:00,54310.0,55588.0,58721.2,56206.4
2016-09-30 19:00:00+02:00,56600.0,57506.0,61387.5,58497.8
2016-09-30 20:00:00+02:00,54431.0,54747.0,59036.0,56071.3
2016-09-30 21:00:00+02:00,50249.0,51505.0,54547.0,52100.3
2016-09-30 22:00:00+02:00,46536.0,48341.0,50699.0,48525.3
2016-09-30 23:00:00+02:00,42777.0,45288.0,46415.2,44826.7
