,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-25 00:00:00+02:00,37211.0,37358.0,39177.0,37915.3
2016-09-25 01:00:00+02:00,35594.0,35802.0,37056.2,36150.7
2016-09-25 02:00:00+02:00,34654.0,35074.0,35852.8,35193.6
2016-09-25 03:00:00+02:00,34500.0,34692.0,35457.2,34883.1
2016-09-25 04:00:00+02:00,34828.0,34480.0,35624.5,34977.5
2016-09-25 05:00:00+02:00,35228.0,35091.0,36162.0,35493.7
2016-09-25 06:00:00+02:00,35925.0,36216.0,37111.2,36417.4
2016-09-25 07:00:00+02:00,37350.0,37577.0,37692.5,37539.8
2016-09-25 08:00:00+02:00,39244.0,40408.0,37644.2,39098.7
2016-09-25 09:00:00+02:00,41401.0,43043.0,42298.5,42247.5
2016-09-25 10:00:00+02:00,43455.0,45613.0,48700.8,45922.9
2016-09-25 11:00:00+02:00,45961.0,47964.0,51356.8,48427.3
2016-09-25 12:00:00+02:00,47480.0,48210.0,51519.0,49069.7
2016-09-25 13:00:00+02:00,46739.0,46622.0,48980.0,47447.0
2016-09-25 14:00:00+02:00,45141.0,45353.0,46424.0,45639.3
2016-09-25 15:00:00+02:00,43992.0,44517.0,45467.0,44658.7
2016-09-25 16:00:00+02:00,44019.0,44338.0,45088.2,44481.7
2016-09-25 17:00:00+02:00,45169.0,45048.0,46511.2,45576.1
2016-09-25 18:00:00+02:00,45739.0,45906.0,48457.8,46700.9
2016-09-25 19:00:00+02:00,48229.0,48231.0,50960.2,49140.1
2016-09-25 20:00:00+02:00,49123.0,48934.0,50434.5,49497.2
2016-09-25 21:00:00+02:00,47187.0,46712.0,47928.0,47275.7
2016-09-25 22:00:00+02:00,46276.0,45179.0,46470.0,45975.0
2016-09-25 23:00:00+02:00,44104.0,42482.0,43110.0,43232.0
