,Load_2013,Load_2014,Load_2015,Load_2016
2016-03-06 00:00:00+01:00,48664.0,44595.0,47397.2,46885.4
2016-03-06 01:00:00+01:00,46527.0,42075.0,45428.2,44676.7
2016-03-06 02:00:00+01:00,45434.0,40602.0,44636.5,43557.5
2016-03-06 03:00:00+01:00,45006.0,41017.0,44586.5,43536.5
2016-03-06 04:00:00+01:00,44720.0,40470.0,44658.2,43282.7
2016-03-06 05:00:00+01:00,44817.0,40031.0,44654.0,43167.3
2016-03-06 06:00:00+01:00,44087.0,39549.0,43713.5,42449.8
2016-03-06 07:00:00+01:00,44157.0,40924.0,45012.0,43364.3
2016-03-06 08:00:00+01:00,46221.0,43908.0,47384.8,45837.9
2016-03-06 09:00:00+01:00,49374.0,46749.0,49865.5,48662.8
2016-03-06 10:00:00+01:00,51916.0,48264.0,51876.0,50685.3
2016-03-06 11:00:00+01:00,53848.0,50012.0,53204.2,52354.7
2016-03-06 12:00:00+01:00,54255.0,49329.0,52748.2,52110.7
2016-03-06 13:00:00+01:00,52828.0,48475.0,50935.8,50746.3
2016-03-06 14:00:00+01:00,51375.0,46311.0,49242.2,48976.1
2016-03-06 15:00:00+01:00,49656.0,45273.0,48247.2,47725.4
2016-03-06 16:00:00+01:00,49169.0,45260.0,48048.5,47492.5
2016-03-06 17:00:00+01:00,50286.0,46754.0,49872.8,48970.9
2016-03-06 18:00:00+01:00,54791.0,53405.0,54367.5,54187.8
2016-03-06 19:00:00+01:00,56171.0,54163.0,56019.5,55451.2
2016-03-06 20:00:00+01:00,53509.0,51163.0,53397.0,52689.7
2016-03-06 21:00:00+01:00,52472.0,49808.0,51907.0,51395.7
2016-03-06 22:00:00+01:00,52725.0,50535.0,52132.8,51797.6
2016-03-06 23:00:00+01:00,49709.0,47764.0,49569.8,49014.3
