,Load_2013,Load_2014,Load_2015,Load_2016
2016-04-06 00:00:00+02:00,49973.0,46015.0,47080.8,47689.6
2016-04-06 01:00:00+02:00,47724.0,44455.0,44840.0,45673.0
2016-04-06 02:00:00+02:00,46834.0,43685.0,43587.0,44702.0
2016-04-06 03:00:00+02:00,47207.0,43412.0,44266.8,44961.9
2016-04-06 04:00:00+02:00,47961.0,44518.0,45462.2,45980.4
2016-04-06 05:00:00+02:00,50314.0,47796.0,48431.2,48847.1
2016-04-06 06:00:00+02:00,56289.0,54892.0,54780.0,55320.3
2016-04-06 07:00:00+02:00,60948.0,60058.0,59721.5,60242.5
2016-04-06 08:00:00+02:00,63227.0,61522.0,63024.8,62591.3
2016-04-06 09:00:00+02:00,63336.0,61574.0,64439.5,63116.5
2016-04-06 10:00:00+02:00,64765.0,61986.0,65598.8,64116.6
2016-04-06 11:00:00+02:00,66618.0,62901.0,66439.2,65319.4
2016-04-06 12:00:00+02:00,66250.0,66503.0,65709.8,66154.3
2016-04-06 13:00:00+02:00,66160.0,62321.0,64550.5,64343.8
2016-04-06 14:00:00+02:00,64624.0,61514.0,62667.8,62935.3
2016-04-06 15:00:00+02:00,63216.0,60322.0,61442.2,61660.1
2016-04-06 16:00:00+02:00,61626.0,58823.0,59732.0,60060.3
2016-04-06 17:00:00+02:00,60706.0,57518.0,59138.5,59120.8
2016-04-06 18:00:00+02:00,59690.0,57816.0,59297.5,58934.5
2016-04-06 19:00:00+02:00,61505.0,59143.0,59504.5,60050.8
2016-04-06 20:00:00+02:00,61698.0,60091.0,60073.0,60620.7
2016-04-06 21:00:00+02:00,58527.0,56735.0,57978.2,57746.7
2016-04-06 22:00:00+02:00,56690.0,53315.0,54612.8,54872.6
2016-04-06 23:00:00+02:00,52803.0,48747.0,50283.0,50611.0
