,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-19 00:00:00+02:00,44032.0,42530.0,45016.5,43859.5
2016-07-19 01:00:00+02:00,41800.0,41333.0,43075.8,42069.6
2016-07-19 02:00:00+02:00,40822.0,40077.0,42585.2,41161.4
2016-07-19 03:00:00+02:00,40828.0,40413.0,42871.0,41370.7
2016-07-19 04:00:00+02:00,41826.0,41284.0,44130.2,42413.4
2016-07-19 05:00:00+02:00,43680.0,43348.0,46933.5,44653.8
2016-07-19 06:00:00+02:00,50517.0,49946.0,53829.0,51430.7
2016-07-19 07:00:00+02:00,55768.0,55492.0,60369.5,57209.8
2016-07-19 08:00:00+02:00,59077.0,58380.0,63631.2,60362.7
2016-07-19 09:00:00+02:00,60086.0,58945.0,65489.0,61506.7
2016-07-19 10:00:00+02:00,61991.0,60586.0,67850.0,63475.7
2016-07-19 11:00:00+02:00,63860.0,62540.0,69526.8,65308.9
2016-07-19 12:00:00+02:00,62851.0,62237.0,69493.5,64860.5
2016-07-19 13:00:00+02:00,62571.0,61368.0,68939.5,64292.8
2016-07-19 14:00:00+02:00,61872.0,60330.0,67108.2,63103.4
2016-07-19 15:00:00+02:00,60705.0,58997.0,65911.0,61871.0
2016-07-19 16:00:00+02:00,59210.0,57708.0,64875.2,60597.7
2016-07-19 17:00:00+02:00,58059.0,57062.0,63451.5,59524.2
2016-07-19 18:00:00+02:00,56975.0,56724.0,62024.0,58574.3
2016-07-19 19:00:00+02:00,56097.0,56311.0,60884.2,57764.1
2016-07-19 20:00:00+02:00,53677.0,54524.0,58171.2,55457.4
2016-07-19 21:00:00+02:00,51968.0,52726.0,56255.0,53649.7
2016-07-19 22:00:00+02:00,50289.0,50687.0,54170.0,51715.3
2016-07-19 23:00:00+02:00,46126.0,46627.0,49665.8,47472.9
