,Load_2013,Load_2014,Load_2015,Load_2016
2016-06-22 00:00:00+02:00,46141.0,43467.0,45274.2,44960.7
2016-06-22 01:00:00+02:00,44820.0,42222.0,43578.0,43540.0
2016-06-22 02:00:00+02:00,43882.0,41412.0,42961.8,42751.9
2016-06-22 03:00:00+02:00,43926.0,41353.0,43198.0,42825.7
2016-06-22 04:00:00+02:00,44481.0,42184.0,43741.2,43468.7
2016-06-22 05:00:00+02:00,45957.0,43665.0,46509.5,45377.2
2016-06-22 06:00:00+02:00,52836.0,49500.0,54595.8,52310.6
2016-06-22 07:00:00+02:00,58629.0,54428.0,60793.0,57950.0
2016-06-22 08:00:00+02:00,62125.0,57774.0,64172.8,61357.3
2016-06-22 09:00:00+02:00,63614.0,58447.0,64885.0,62315.3
2016-06-22 10:00:00+02:00,64868.0,60084.0,66336.2,63762.7
2016-06-22 11:00:00+02:00,66973.0,61737.0,67873.0,65527.7
2016-06-22 12:00:00+02:00,66140.0,61194.0,66142.8,64492.3
2016-06-22 13:00:00+02:00,65976.0,60758.0,64238.0,63657.3
2016-06-22 14:00:00+02:00,64799.0,60477.0,63085.8,62787.3
2016-06-22 15:00:00+02:00,63328.0,58734.0,62204.2,61422.1
2016-06-22 16:00:00+02:00,61756.0,57359.0,60223.8,59779.6
2016-06-22 17:00:00+02:00,60273.0,56551.0,59725.8,58849.9
2016-06-22 18:00:00+02:00,59941.0,56211.0,59580.2,58577.4
2016-06-22 19:00:00+02:00,59929.0,55106.0,59267.8,58100.9
2016-06-22 20:00:00+02:00,56455.0,52913.0,57253.2,55540.4
2016-06-22 21:00:00+02:00,55244.0,50750.0,54842.2,53612.1
2016-06-22 22:00:00+02:00,53736.0,49628.0,52470.0,51944.7
2016-06-22 23:00:00+02:00,49068.0,46983.0,48282.0,48111.0
