,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-05 00:00:00+02:00,43380.0,42068.0,45105.5,43517.8
2016-08-05 01:00:00+02:00,42255.0,40610.0,43026.2,41963.7
2016-08-05 02:00:00+02:00,41479.0,40225.0,42028.2,41244.1
2016-08-05 03:00:00+02:00,41769.0,40104.0,42072.5,41315.2
2016-08-05 04:00:00+02:00,42426.0,40867.0,42782.0,42025.0
2016-08-05 05:00:00+02:00,44025.0,42762.0,45552.8,44113.3
2016-08-05 06:00:00+02:00,48775.0,48206.0,51385.8,49455.6
2016-08-05 07:00:00+02:00,53544.0,53774.0,57243.0,54853.7
2016-08-05 08:00:00+02:00,56947.0,56848.0,60528.5,58107.8
2016-08-05 09:00:00+02:00,58480.0,57298.0,62419.2,59399.1
2016-08-05 10:00:00+02:00,59542.0,58850.0,64475.2,60955.7
2016-08-05 11:00:00+02:00,61000.0,59960.0,65908.0,62289.3
2016-08-05 12:00:00+02:00,60400.0,59474.0,64985.5,61619.8
2016-08-05 13:00:00+02:00,58967.0,57813.0,63944.0,60241.3
2016-08-05 14:00:00+02:00,58247.0,56381.0,62688.8,59105.6
2016-08-05 15:00:00+02:00,57270.0,55221.0,61295.0,57928.7
2016-08-05 16:00:00+02:00,56113.0,54648.0,60390.2,57050.4
2016-08-05 17:00:00+02:00,55850.0,53927.0,59700.0,56492.3
2016-08-05 18:00:00+02:00,55688.0,52894.0,58292.2,55624.7
2016-08-05 19:00:00+02:00,54799.0,52090.0,57091.5,54660.2
2016-08-05 20:00:00+02:00,52810.0,49221.0,54120.0,52050.3
2016-08-05 21:00:00+02:00,51431.0,47981.0,52883.5,50765.2
2016-08-05 22:00:00+02:00,49530.0,46019.0,50421.0,48656.7
2016-08-05 23:00:00+02:00,45299.0,43344.0,46672.2,45105.1
