,Load_2013,Load_2014,Load_2015,Load_2016
2016-04-29 00:00:00+02:00,44607.0,44891.0,42541.5,44013.2
2016-04-29 01:00:00+02:00,43432.0,43782.0,40422.8,42545.6
2016-04-29 02:00:00+02:00,42373.0,42722.0,38995.0,41363.3
2016-04-29 03:00:00+02:00,42542.0,42947.0,38788.8,41425.9
2016-04-29 04:00:00+02:00,43539.0,43923.0,38691.8,42051.3
2016-04-29 05:00:00+02:00,46498.0,46897.0,38011.2,43802.1
2016-04-29 06:00:00+02:00,52444.0,52359.0,36156.5,46986.5
2016-04-29 07:00:00+02:00,57718.0,57633.0,38039.2,51130.1
2016-04-29 08:00:00+02:00,60821.0,60274.0,40971.8,54022.3
2016-04-29 09:00:00+02:00,61926.0,60507.0,44563.8,55665.6
2016-04-29 10:00:00+02:00,62621.0,62171.0,46507.2,57099.7
2016-04-29 11:00:00+02:00,63789.0,63913.0,48408.8,58703.6
2016-04-29 12:00:00+02:00,64435.0,64579.0,47457.2,58823.7
2016-04-29 13:00:00+02:00,63945.0,63412.0,45725.8,57694.3
2016-04-29 14:00:00+02:00,61916.0,61789.0,44473.0,56059.3
2016-04-29 15:00:00+02:00,60075.0,61200.0,43378.5,54884.5
2016-04-29 16:00:00+02:00,59616.0,59365.0,43032.5,54004.5
2016-04-29 17:00:00+02:00,59572.0,58372.0,43825.0,53923.0
2016-04-29 18:00:00+02:00,58038.0,57142.0,44681.0,53287.0
2016-04-29 19:00:00+02:00,57007.0,55795.0,44638.8,52480.3
2016-04-29 20:00:00+02:00,55574.0,54694.0,44367.8,51545.3
2016-04-29 21:00:00+02:00,53700.0,53934.0,44897.8,50843.9
2016-04-29 22:00:00+02:00,50919.0,51191.0,43753.8,48621.3
2016-04-29 23:00:00+02:00,47287.0,48022.0,40490.8,45266.6
