,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-18 00:00:00+02:00,39150.0,38182.0,39235.0,38855.7
2016-09-18 01:00:00+02:00,37359.0,36317.0,37124.5,36933.5
2016-09-18 02:00:00+02:00,36611.0,35231.0,36247.8,36029.9
2016-09-18 03:00:00+02:00,36144.0,34763.0,35718.2,35541.7
2016-09-18 04:00:00+02:00,36199.0,34558.0,35671.2,35476.1
2016-09-18 05:00:00+02:00,36652.0,35005.0,36163.0,35940.0
2016-09-18 06:00:00+02:00,37574.0,35941.0,37335.2,36950.1
2016-09-18 07:00:00+02:00,38713.0,36814.0,38787.8,38104.9
2016-09-18 08:00:00+02:00,41327.0,39374.0,42620.8,41107.3
2016-09-18 09:00:00+02:00,43772.0,42214.0,45951.8,43979.3
2016-09-18 10:00:00+02:00,45772.0,44113.0,48577.2,46154.1
2016-09-18 11:00:00+02:00,48018.0,45756.0,51644.2,48472.7
2016-09-18 12:00:00+02:00,48274.0,45709.0,52287.5,48756.8
2016-09-18 13:00:00+02:00,46608.0,44061.0,49905.8,46858.3
2016-09-18 14:00:00+02:00,45340.0,42351.0,48347.2,45346.1
2016-09-18 15:00:00+02:00,44561.0,41659.0,47579.2,44599.7
2016-09-18 16:00:00+02:00,44263.0,41464.0,46925.2,44217.4
2016-09-18 17:00:00+02:00,44789.0,43202.0,48234.8,45408.6
2016-09-18 18:00:00+02:00,46035.0,45575.0,49312.5,46974.2
2016-09-18 19:00:00+02:00,46955.0,47197.0,50212.0,48121.3
2016-09-18 20:00:00+02:00,47279.0,48719.0,50243.8,48747.3
2016-09-18 21:00:00+02:00,45382.0,46242.0,47891.8,46505.3
2016-09-18 22:00:00+02:00,44115.0,45911.0,46253.8,45426.6
2016-09-18 23:00:00+02:00,41505.0,43338.0,42679.5,42507.5
