,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-25 00:00:00+02:00,40920.0,40723.0,46534.5,42725.8
2016-08-25 01:00:00+02:00,39649.0,39418.0,44257.2,41108.1
2016-08-25 02:00:00+02:00,39374.0,38951.0,43011.0,40445.3
2016-08-25 03:00:00+02:00,39810.0,38788.0,42935.0,40511.0
2016-08-25 04:00:00+02:00,40382.0,39593.0,43995.2,41323.4
2016-08-25 05:00:00+02:00,42910.0,41599.0,48184.0,44231.0
2016-08-25 06:00:00+02:00,48728.0,46766.0,55752.2,50415.4
2016-08-25 07:00:00+02:00,53729.0,51699.0,61470.0,55632.7
2016-08-25 08:00:00+02:00,56913.0,54901.0,64015.0,58609.7
2016-08-25 09:00:00+02:00,57890.0,55515.0,65554.0,59653.0
2016-08-25 10:00:00+02:00,59075.0,56286.0,67157.2,60839.4
2016-08-25 11:00:00+02:00,60756.0,58393.0,68678.8,62609.3
2016-08-25 12:00:00+02:00,60579.0,58448.0,68024.8,62350.6
2016-08-25 13:00:00+02:00,60469.0,57953.0,67838.2,62086.7
2016-08-25 14:00:00+02:00,59483.0,57267.0,66475.0,61075.0
2016-08-25 15:00:00+02:00,58293.0,55674.0,64827.2,59598.1
2016-08-25 16:00:00+02:00,56688.0,54399.0,62909.0,57998.7
2016-08-25 17:00:00+02:00,55994.0,53281.0,62032.8,57102.6
2016-08-25 18:00:00+02:00,55666.0,52201.0,61900.2,56589.1
2016-08-25 19:00:00+02:00,54354.0,52581.0,60611.5,55848.8
2016-08-25 20:00:00+02:00,53844.0,51960.0,59145.0,54983.0
2016-08-25 21:00:00+02:00,51830.0,50135.0,56188.2,52717.7
2016-08-25 22:00:00+02:00,47767.0,46002.0,52163.2,48644.1
2016-08-25 23:00:00+02:00,44347.0,41890.0,48167.0,44801.3
