,Load_2013,Load_2014,Load_2015,Load_2016
2016-03-03 00:00:00+01:00,51504.0,48963.0,53830.2,51432.4
2016-03-03 01:00:00+01:00,49846.0,47231.0,51806.5,49627.8
2016-03-03 02:00:00+01:00,48790.0,46866.0,50749.0,48801.7
2016-03-03 03:00:00+01:00,48594.0,47344.0,50970.8,48969.6
2016-03-03 04:00:00+01:00,49265.0,48244.0,51914.5,49807.8
2016-03-03 05:00:00+01:00,50981.0,51232.0,54522.5,52245.2
2016-03-03 06:00:00+01:00,57099.0,57701.0,60758.8,58519.6
2016-03-03 07:00:00+01:00,63018.0,62308.0,65045.0,63457.0
2016-03-03 08:00:00+01:00,65538.0,64574.0,67164.5,65758.8
2016-03-03 09:00:00+01:00,65941.0,64974.0,67509.8,66141.6
2016-03-03 10:00:00+01:00,66396.0,64940.0,68268.2,66534.7
2016-03-03 11:00:00+01:00,66594.0,65680.0,68542.0,66938.7
2016-03-03 12:00:00+01:00,63227.0,64847.0,68221.5,65431.8
2016-03-03 13:00:00+01:00,65945.0,64132.0,68441.0,66172.7
2016-03-03 14:00:00+01:00,65286.0,63366.0,67040.2,65230.7
2016-03-03 15:00:00+01:00,64571.0,62573.0,65723.2,64289.1
2016-03-03 16:00:00+01:00,63564.0,62165.0,64443.5,63390.8
2016-03-03 17:00:00+01:00,63731.0,62594.0,64415.5,63580.2
2016-03-03 18:00:00+01:00,67249.0,66274.0,67251.5,66924.8
2016-03-03 19:00:00+01:00,66698.0,65875.0,67483.8,66685.6
2016-03-03 20:00:00+01:00,62588.0,62204.0,64038.8,62943.6
2016-03-03 21:00:00+01:00,60473.0,59219.0,61188.2,60293.4
2016-03-03 22:00:00+01:00,58669.0,56757.0,59124.0,58183.3
2016-03-03 23:00:00+01:00,54632.0,52986.0,55777.2,54465.1
