,Load_2013,Load_2014,Load_2015,Load_2016
2016-05-04 00:00:00+02:00,40372.0,45329.0,44726.8,43475.9
2016-05-04 01:00:00+02:00,38171.0,43979.0,42738.0,41629.3
2016-05-04 02:00:00+02:00,37338.0,42954.0,41698.5,40663.5
2016-05-04 03:00:00+02:00,37256.0,42723.0,41956.0,40645.0
2016-05-04 04:00:00+02:00,37031.0,43751.0,43578.8,41453.6
2016-05-04 05:00:00+02:00,36013.0,46453.0,47327.2,43264.4
2016-05-04 06:00:00+02:00,34042.0,53422.0,54685.8,47383.3
2016-05-04 07:00:00+02:00,35070.0,58888.0,60494.2,51484.1
2016-05-04 08:00:00+02:00,37357.0,61274.0,63346.8,53992.6
2016-05-04 09:00:00+02:00,40120.0,61858.0,63370.8,55116.3
2016-05-04 10:00:00+02:00,41872.0,61872.0,64390.8,56044.9
2016-05-04 11:00:00+02:00,43262.0,61562.0,66902.8,57242.3
2016-05-04 12:00:00+02:00,43419.0,60406.0,67579.2,57134.7
2016-05-04 13:00:00+02:00,41612.0,60028.0,66773.8,56137.9
2016-05-04 14:00:00+02:00,39926.0,59086.0,66048.8,55020.3
2016-05-04 15:00:00+02:00,39107.0,57995.0,64385.0,53829.0
2016-05-04 16:00:00+02:00,38682.0,56637.0,62849.2,52722.7
2016-05-04 17:00:00+02:00,39956.0,55842.0,62562.8,52786.9
2016-05-04 18:00:00+02:00,41467.0,55791.0,62096.2,53118.1
2016-05-04 19:00:00+02:00,41757.0,55701.0,61746.8,53068.3
2016-05-04 20:00:00+02:00,41874.0,54376.0,59040.5,51763.5
2016-05-04 21:00:00+02:00,42613.0,53556.0,57558.2,51242.4
2016-05-04 22:00:00+02:00,42254.0,50606.0,54944.5,49268.2
2016-05-04 23:00:00+02:00,38317.0,47043.0,48859.8,44739.9
