,Load_2013,Load_2014,Load_2015,Load_2016
2016-10-05 00:00:00+02:00,43369.0,42928.0,46670.2,44322.4
2016-10-05 01:00:00+02:00,41844.0,41735.0,45243.0,42940.7
2016-10-05 02:00:00+02:00,41489.0,40708.0,44340.8,42179.3
2016-10-05 03:00:00+02:00,42094.0,40941.0,44565.2,42533.4
2016-10-05 04:00:00+02:00,43246.0,42353.0,45936.2,43845.1
2016-10-05 05:00:00+02:00,46492.0,45575.0,50447.2,47504.7
2016-10-05 06:00:00+02:00,53731.0,53075.0,59140.8,55315.6
2016-10-05 07:00:00+02:00,58948.0,58268.0,65001.8,60739.3
2016-10-05 08:00:00+02:00,60134.0,59798.0,67212.0,62381.3
2016-10-05 09:00:00+02:00,60219.0,59421.0,67230.5,62290.2
2016-10-05 10:00:00+02:00,60716.0,60090.0,68148.0,62984.7
2016-10-05 11:00:00+02:00,61957.0,60861.0,69381.8,64066.6
2016-10-05 12:00:00+02:00,62124.0,60149.0,68710.5,63661.2
2016-10-05 13:00:00+02:00,62213.0,59437.0,67787.2,63145.7
2016-10-05 14:00:00+02:00,61125.0,58471.0,66395.0,61997.0
2016-10-05 15:00:00+02:00,59376.0,57615.0,65012.8,60667.9
2016-10-05 16:00:00+02:00,56030.0,55555.0,63244.8,58276.6
2016-10-05 17:00:00+02:00,56184.0,56451.0,63195.5,58610.2
2016-10-05 18:00:00+02:00,56289.0,57337.0,64340.8,59322.3
2016-10-05 19:00:00+02:00,59238.0,60411.0,66325.8,61991.6
2016-10-05 20:00:00+02:00,57320.0,58253.0,62724.8,59432.6
2016-10-05 21:00:00+02:00,53971.0,53595.0,58478.0,55348.0
2016-10-05 22:00:00+02:00,51251.0,49654.0,53864.5,51589.8
2016-10-05 23:00:00+02:00,47678.0,45470.0,49002.8,47383.6
