,Load_2013,Load_2014,Load_2015,Load_2016
2016-11-01 00:00:00+01:00,48591.0,46079.0,47511.8,47393.9
2016-11-01 01:00:00+01:00,46063.0,44632.0,45552.0,45415.7
2016-11-01 02:00:00+01:00,45330.0,44109.0,44816.5,44751.8
2016-11-01 03:00:00+01:00,45639.0,44629.0,45450.8,45239.6
2016-11-01 04:00:00+01:00,46318.0,45398.0,47208.5,46308.2
2016-11-01 05:00:00+01:00,50306.0,48231.0,50778.8,49771.9
2016-11-01 06:00:00+01:00,56954.0,54339.0,59444.0,56912.3
2016-11-01 07:00:00+01:00,61810.0,59819.0,65399.2,62342.7
2016-11-01 08:00:00+01:00,63094.0,62417.0,67194.8,64235.3
2016-11-01 09:00:00+01:00,63870.0,62028.0,67041.5,64313.2
2016-11-01 10:00:00+01:00,65589.0,62805.0,68447.8,65613.9
2016-11-01 11:00:00+01:00,66044.0,64024.0,69218.5,66428.8
2016-11-01 12:00:00+01:00,65466.0,63715.0,67989.0,65723.3
2016-11-01 13:00:00+01:00,64105.0,62758.0,67004.0,64622.3
2016-11-01 14:00:00+01:00,63677.0,61028.0,65533.0,63412.7
2016-11-01 15:00:00+01:00,65917.0,62611.0,65115.0,64547.7
2016-11-01 16:00:00+01:00,66725.0,59765.0,65322.2,63937.4
2016-11-01 17:00:00+01:00,69920.0,63126.0,69575.5,67540.5
2016-11-01 18:00:00+01:00,70854.0,66492.0,69758.8,69034.9
2016-11-01 19:00:00+01:00,69346.0,64976.0,67982.5,67434.8
2016-11-01 20:00:00+01:00,66345.0,60968.0,63678.0,63663.7
2016-11-01 21:00:00+01:00,61252.0,57770.0,59593.0,59538.3
2016-11-01 22:00:00+01:00,57191.0,55581.0,56063.2,56278.4
2016-11-01 23:00:00+01:00,52813.0,52423.0,51286.8,52174.3
