,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-26 00:00:00+02:00,44243.0,43751.0,44638.2,44210.7
2016-07-26 01:00:00+02:00,42586.0,42118.0,43088.8,42597.6
2016-07-26 02:00:00+02:00,41683.0,40963.0,42303.0,41649.7
2016-07-26 03:00:00+02:00,41657.0,41027.0,42221.0,41635.0
2016-07-26 04:00:00+02:00,42164.0,42194.0,43173.8,42510.6
2016-07-26 05:00:00+02:00,44669.0,44478.0,46044.2,45063.7
2016-07-26 06:00:00+02:00,50455.0,50806.0,53123.8,51461.6
2016-07-26 07:00:00+02:00,55155.0,56265.0,58795.2,56738.4
2016-07-26 08:00:00+02:00,58832.0,59343.0,61945.8,60040.3
2016-07-26 09:00:00+02:00,60441.0,59737.0,64090.0,61422.7
2016-07-26 10:00:00+02:00,62466.0,61213.0,66351.2,63343.4
2016-07-26 11:00:00+02:00,63839.0,62657.0,67733.2,64743.1
2016-07-26 12:00:00+02:00,63406.0,62170.0,66242.8,63939.6
2016-07-26 13:00:00+02:00,63282.0,61815.0,65436.8,63511.3
2016-07-26 14:00:00+02:00,62564.0,61101.0,64890.8,62851.9
2016-07-26 15:00:00+02:00,61674.0,60525.0,63729.8,61976.3
2016-07-26 16:00:00+02:00,60296.0,58978.0,62524.0,60599.3
2016-07-26 17:00:00+02:00,58606.0,58637.0,61935.5,59726.2
2016-07-26 18:00:00+02:00,58068.0,57607.0,60909.5,58861.5
2016-07-26 19:00:00+02:00,56583.0,56645.0,59978.2,57735.4
2016-07-26 20:00:00+02:00,55050.0,54141.0,56527.5,55239.5
2016-07-26 21:00:00+02:00,53072.0,53300.0,54714.5,53695.5
2016-07-26 22:00:00+02:00,50693.0,51129.0,51437.8,51086.6
2016-07-26 23:00:00+02:00,46626.0,47215.0,47295.8,47045.6
