,Load_2013,Load_2014,Load_2015,Load_2016
2016-05-02 00:00:00+02:00,39234.0,43294.0,39902.5,40810.2
2016-05-02 01:00:00+02:00,38675.0,42214.0,38230.8,39706.6
2016-05-02 02:00:00+02:00,38353.0,42109.0,37615.0,39359.0
2016-05-02 03:00:00+02:00,38562.0,42352.0,37982.2,39632.1
2016-05-02 04:00:00+02:00,39936.0,43411.0,39630.0,40992.3
2016-05-02 05:00:00+02:00,42784.0,46625.0,44392.0,44600.3
2016-05-02 06:00:00+02:00,50145.0,53384.0,52978.8,52169.3
2016-05-02 07:00:00+02:00,56044.0,59521.0,58569.2,58044.7
2016-05-02 08:00:00+02:00,59278.0,62660.0,61614.8,61184.3
2016-05-02 09:00:00+02:00,60285.0,63658.0,62955.8,62299.6
2016-05-02 10:00:00+02:00,60937.0,64888.0,64256.5,63360.5
2016-05-02 11:00:00+02:00,62627.0,65425.0,65336.5,64462.8
2016-05-02 12:00:00+02:00,62921.0,58526.0,64750.8,62065.9
2016-05-02 13:00:00+02:00,61961.0,64635.0,64589.8,63728.6
2016-05-02 14:00:00+02:00,61876.0,63583.0,61568.2,62342.4
2016-05-02 15:00:00+02:00,61420.0,62392.0,59686.5,61166.2
2016-05-02 16:00:00+02:00,60199.0,61028.0,58266.0,59831.0
2016-05-02 17:00:00+02:00,58910.0,60077.0,58803.2,59263.4
2016-05-02 18:00:00+02:00,58035.0,59348.0,59042.2,58808.4
2016-05-02 19:00:00+02:00,57664.0,59252.0,58682.8,58532.9
2016-05-02 20:00:00+02:00,55923.0,57915.0,57286.2,57041.4
2016-05-02 21:00:00+02:00,54326.0,56339.0,56544.2,55736.4
2016-05-02 22:00:00+02:00,51209.0,52550.0,52348.2,52035.7
2016-05-02 23:00:00+02:00,46745.0,48513.0,47228.0,47495.3
