,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-23 00:00:00+02:00,42731.0,42150.0,49396.8,44759.3
2016-08-23 01:00:00+02:00,41146.0,40733.0,48065.8,43314.9
2016-08-23 02:00:00+02:00,40386.0,39952.0,47260.2,42532.7
2016-08-23 03:00:00+02:00,40665.0,39607.0,46947.5,42406.5
2016-08-23 04:00:00+02:00,41069.0,40155.0,47950.0,43058.0
2016-08-23 05:00:00+02:00,43744.0,42794.0,51388.0,45975.3
2016-08-23 06:00:00+02:00,48994.0,48221.0,57688.5,51634.5
2016-08-23 07:00:00+02:00,53741.0,53201.0,62327.0,56423.0
2016-08-23 08:00:00+02:00,56959.0,56924.0,65197.5,59693.5
2016-08-23 09:00:00+02:00,58056.0,58393.0,66629.0,61026.0
2016-08-23 10:00:00+02:00,59063.0,59836.0,68399.5,62432.8
2016-08-23 11:00:00+02:00,60398.0,62287.0,69738.0,64141.0
2016-08-23 12:00:00+02:00,59831.0,62183.0,69883.5,63965.8
2016-08-23 13:00:00+02:00,59012.0,60582.0,69142.2,62912.1
2016-08-23 14:00:00+02:00,57755.0,59681.0,67515.8,61650.6
2016-08-23 15:00:00+02:00,56359.0,58079.0,66004.2,60147.4
2016-08-23 16:00:00+02:00,55096.0,57019.0,63081.0,58398.7
2016-08-23 17:00:00+02:00,54308.0,56209.0,62071.5,57529.5
2016-08-23 18:00:00+02:00,54080.0,54885.0,61423.2,56796.1
2016-08-23 19:00:00+02:00,53625.0,54677.0,61055.0,56452.3
2016-08-23 20:00:00+02:00,52204.0,53362.0,59926.8,55164.3
2016-08-23 21:00:00+02:00,51421.0,51420.0,58385.8,53742.3
2016-08-23 22:00:00+02:00,46995.0,47810.0,55332.5,50045.8
2016-08-23 23:00:00+02:00,43268.0,44738.0,51611.0,46539.0
