,Load_2013,Load_2014,Load_2015,Load_2016
2016-06-18 00:00:00+02:00,44674.0,45135.0,42973.0,44260.7
2016-06-18 01:00:00+02:00,42747.0,42040.0,39721.2,41502.7
2016-06-18 02:00:00+02:00,41559.0,40225.0,38401.8,40061.9
2016-06-18 03:00:00+02:00,40815.0,39418.0,38312.0,39515.0
2016-06-18 04:00:00+02:00,40405.0,39173.0,38283.2,39287.1
2016-06-18 05:00:00+02:00,39583.0,38575.0,38113.0,38757.0
2016-06-18 06:00:00+02:00,41470.0,40545.0,40330.2,40781.7
2016-06-18 07:00:00+02:00,45085.0,43648.0,44267.2,44333.4
2016-06-18 08:00:00+02:00,48813.0,46956.0,48286.2,48018.4
2016-06-18 09:00:00+02:00,51749.0,49855.0,51473.0,51025.7
2016-06-18 10:00:00+02:00,53108.0,51537.0,53266.5,52637.2
2016-06-18 11:00:00+02:00,53702.0,51847.0,53936.8,53161.9
2016-06-18 12:00:00+02:00,52645.0,50964.0,53179.2,52262.7
2016-06-18 13:00:00+02:00,51320.0,49386.0,51162.8,50622.9
2016-06-18 14:00:00+02:00,49299.0,47885.0,49034.8,48739.6
2016-06-18 15:00:00+02:00,48081.0,46453.0,48518.0,47684.0
2016-06-18 16:00:00+02:00,47641.0,45953.0,48907.8,47500.6
2016-06-18 17:00:00+02:00,46986.0,45986.0,49133.2,47368.4
2016-06-18 18:00:00+02:00,46793.0,45564.0,49156.8,47171.3
2016-06-18 19:00:00+02:00,46581.0,44769.0,48933.0,46761.0
2016-06-18 20:00:00+02:00,45112.0,43113.0,46576.8,44933.9
2016-06-18 21:00:00+02:00,44174.0,41897.0,45031.8,43700.9
2016-06-18 22:00:00+02:00,44679.0,41617.0,44194.0,43496.7
2016-06-18 23:00:00+02:00,41760.0,39226.0,41047.5,40677.8
