,Load_2013,Load_2014,Load_2015,Load_2016
2016-04-21 00:00:00+02:00,46079.0,45805.0,43971.2,45285.1
2016-04-21 01:00:00+02:00,44686.0,44538.0,42222.5,43815.5
2016-04-21 02:00:00+02:00,43863.0,44173.0,41458.0,43164.7
2016-04-21 03:00:00+02:00,44136.0,45050.0,42280.0,43822.0
2016-04-21 04:00:00+02:00,45643.0,46666.0,43882.8,45397.3
2016-04-21 05:00:00+02:00,49575.0,49359.0,47398.2,48777.4
2016-04-21 06:00:00+02:00,56280.0,54365.0,54289.2,54978.1
2016-04-21 07:00:00+02:00,60845.0,59138.0,59521.0,59834.7
2016-04-21 08:00:00+02:00,62656.0,61721.0,61813.0,62063.3
2016-04-21 09:00:00+02:00,63037.0,61800.0,62403.0,62413.3
2016-04-21 10:00:00+02:00,64612.0,64213.0,63298.2,64041.1
2016-04-21 11:00:00+02:00,66560.0,66745.0,64104.5,65803.2
2016-04-21 12:00:00+02:00,66491.0,67111.0,63285.5,65629.2
2016-04-21 13:00:00+02:00,65685.0,65941.0,62764.8,64796.9
2016-04-21 14:00:00+02:00,65749.0,64536.0,61137.5,63807.5
2016-04-21 15:00:00+02:00,64571.0,62460.0,60550.5,62527.2
2016-04-21 16:00:00+02:00,63667.0,61199.0,58560.0,61142.0
2016-04-21 17:00:00+02:00,62751.0,59468.0,57850.2,60023.1
2016-04-21 18:00:00+02:00,60530.0,59116.0,57816.0,59154.0
2016-04-21 19:00:00+02:00,59088.0,58041.0,57692.8,58273.9
2016-04-21 20:00:00+02:00,58632.0,57836.0,57034.0,57834.0
2016-04-21 21:00:00+02:00,56108.0,55639.0,56334.5,56027.2
2016-04-21 22:00:00+02:00,52392.0,53504.0,52044.8,52646.9
2016-04-21 23:00:00+02:00,48788.0,50027.0,46986.5,48600.5
