,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-23 00:00:00+02:00,42414.0,43633.0,45455.0,43834.0
2016-07-23 01:00:00+02:00,40393.0,41179.0,42736.8,41436.3
2016-07-23 02:00:00+02:00,39230.0,40295.0,41256.0,40260.3
2016-07-23 03:00:00+02:00,38695.0,39771.0,40418.8,39628.3
2016-07-23 04:00:00+02:00,38573.0,39694.0,40324.5,39530.5
2016-07-23 05:00:00+02:00,38537.0,39290.0,40461.8,39429.6
2016-07-23 06:00:00+02:00,40219.0,41454.0,42144.0,41272.3
2016-07-23 07:00:00+02:00,42942.0,43865.0,45709.5,44172.2
2016-07-23 08:00:00+02:00,46839.0,46838.0,49964.5,47880.5
2016-07-23 09:00:00+02:00,49622.0,49664.0,53337.0,50874.3
2016-07-23 10:00:00+02:00,51730.0,51353.0,55130.8,52737.9
2016-07-23 11:00:00+02:00,52654.0,52078.0,56653.8,53795.3
2016-07-23 12:00:00+02:00,52455.0,51183.0,55580.8,53072.9
2016-07-23 13:00:00+02:00,51188.0,50436.0,54334.8,51986.3
2016-07-23 14:00:00+02:00,49829.0,49062.0,53051.5,50647.5
2016-07-23 15:00:00+02:00,48841.0,48205.0,52437.2,49827.7
2016-07-23 16:00:00+02:00,47976.0,47770.0,49506.8,48417.6
2016-07-23 17:00:00+02:00,47579.0,47504.0,49819.5,48300.8
2016-07-23 18:00:00+02:00,47256.0,48013.0,49886.2,48385.1
2016-07-23 19:00:00+02:00,46461.0,47682.0,49898.2,48013.7
2016-07-23 20:00:00+02:00,44496.0,46290.0,47526.0,46104.0
2016-07-23 21:00:00+02:00,43335.0,45628.0,46361.2,45108.1
2016-07-23 22:00:00+02:00,43048.0,44895.0,46025.0,44656.0
2016-07-23 23:00:00+02:00,40941.0,41953.0,43078.5,41990.8
