,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-17 00:00:00+02:00,42728.0,38529.0,43609.0,41622.0
2016-08-17 01:00:00+02:00,41520.0,37789.0,41836.2,40381.7
2016-08-17 02:00:00+02:00,40624.0,36970.0,41069.2,39554.4
2016-08-17 03:00:00+02:00,40480.0,36889.0,41165.2,39511.4
2016-08-17 04:00:00+02:00,41326.0,37680.0,42215.2,40407.1
2016-08-17 05:00:00+02:00,43675.0,39777.0,45702.5,43051.5
2016-08-17 06:00:00+02:00,48490.0,44198.0,52133.5,48273.8
2016-08-17 07:00:00+02:00,53031.0,49826.0,57746.0,53534.3
2016-08-17 08:00:00+02:00,56746.0,54130.0,60705.2,57193.7
2016-08-17 09:00:00+02:00,58759.0,55205.0,61816.8,58593.6
2016-08-17 10:00:00+02:00,60638.0,56376.0,63370.8,60128.3
2016-08-17 11:00:00+02:00,62648.0,58742.0,64879.5,62089.8
2016-08-17 12:00:00+02:00,62529.0,58192.0,63975.8,61565.6
2016-08-17 13:00:00+02:00,61418.0,57476.0,63123.2,60672.4
2016-08-17 14:00:00+02:00,59778.0,56254.0,61814.5,59282.2
2016-08-17 15:00:00+02:00,57820.0,55075.0,60608.8,57834.6
2016-08-17 16:00:00+02:00,57052.0,53926.0,59513.2,56830.4
2016-08-17 17:00:00+02:00,55670.0,53439.0,59015.0,56041.3
2016-08-17 18:00:00+02:00,54633.0,53389.0,58593.2,55538.4
2016-08-17 19:00:00+02:00,52913.0,51735.0,57889.2,54179.1
2016-08-17 20:00:00+02:00,51661.0,50090.0,56731.2,52827.4
2016-08-17 21:00:00+02:00,50982.0,48146.0,55457.2,51528.4
2016-08-17 22:00:00+02:00,47478.0,45286.0,50993.2,47919.1
2016-08-17 23:00:00+02:00,44036.0,41385.0,46560.5,43993.8
