,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-09 00:00:00+02:00,44082.0,43928.0,46578.0,44862.7
2016-09-09 01:00:00+02:00,42492.0,42524.0,44770.5,43262.2
2016-09-09 02:00:00+02:00,41450.0,41583.0,43535.0,42189.3
2016-09-09 03:00:00+02:00,41348.0,41634.0,43685.2,42222.4
2016-09-09 04:00:00+02:00,41989.0,42339.0,45026.5,43118.2
2016-09-09 05:00:00+02:00,44771.0,44959.0,48639.8,46123.3
2016-09-09 06:00:00+02:00,51202.0,50987.0,56615.0,52934.7
2016-09-09 07:00:00+02:00,55433.0,55526.0,62045.0,57668.0
2016-09-09 08:00:00+02:00,58273.0,58641.0,64906.8,60606.9
2016-09-09 09:00:00+02:00,59989.0,59244.0,65741.0,61658.0
2016-09-09 10:00:00+02:00,61455.0,60518.0,67076.5,63016.5
2016-09-09 11:00:00+02:00,63165.0,62117.0,67735.0,64339.0
2016-09-09 12:00:00+02:00,59491.0,62145.0,67104.8,62913.6
2016-09-09 13:00:00+02:00,61279.0,60774.0,65396.2,62483.1
2016-09-09 14:00:00+02:00,60235.0,59090.0,64395.5,61240.2
2016-09-09 15:00:00+02:00,58898.0,57609.0,63263.0,59923.3
2016-09-09 16:00:00+02:00,57342.0,55668.0,61828.8,58279.6
2016-09-09 17:00:00+02:00,56362.0,54997.0,61313.5,57557.5
2016-09-09 18:00:00+02:00,55452.0,54709.0,60624.5,56928.5
2016-09-09 19:00:00+02:00,54858.0,54041.0,60436.8,56445.3
2016-09-09 20:00:00+02:00,55341.0,53708.0,60265.5,56438.2
2016-09-09 21:00:00+02:00,52912.0,51355.0,56342.2,53536.4
2016-09-09 22:00:00+02:00,49475.0,47531.0,52337.8,49781.3
2016-09-09 23:00:00+02:00,46360.0,44575.0,48319.0,46418.0
