,Load_2013,Load_2014,Load_2015,Load_2016
2016-04-15 00:00:00+02:00,45655.0,45359.0,43406.0,44806.7
2016-04-15 01:00:00+02:00,43359.0,43888.0,41288.5,42845.2
2016-04-15 02:00:00+02:00,42402.0,42440.0,40360.8,41734.3
2016-04-15 03:00:00+02:00,42917.0,42910.0,40936.8,42254.6
2016-04-15 04:00:00+02:00,43770.0,44121.0,42272.2,43387.7
2016-04-15 05:00:00+02:00,46967.0,47827.0,46370.5,47054.8
2016-04-15 06:00:00+02:00,53573.0,53949.0,53469.2,53663.7
2016-04-15 07:00:00+02:00,59164.0,59703.0,58695.0,59187.3
2016-04-15 08:00:00+02:00,61815.0,61639.0,61201.5,61551.8
2016-04-15 09:00:00+02:00,63131.0,62110.0,61688.8,62309.9
2016-04-15 10:00:00+02:00,64186.0,62873.0,63917.0,63658.7
2016-04-15 11:00:00+02:00,63977.0,63076.0,64488.8,63847.3
2016-04-15 12:00:00+02:00,63449.0,62643.0,63741.8,63277.9
2016-04-15 13:00:00+02:00,62517.0,61056.0,62216.8,61929.9
2016-04-15 14:00:00+02:00,60868.0,59557.0,60748.5,60391.2
2016-04-15 15:00:00+02:00,59328.0,58784.0,59405.8,59172.6
2016-04-15 16:00:00+02:00,58191.0,57364.0,58245.0,57933.3
2016-04-15 17:00:00+02:00,58215.0,56861.0,57538.8,57538.3
2016-04-15 18:00:00+02:00,57850.0,56736.0,57134.8,57240.3
2016-04-15 19:00:00+02:00,56776.0,57263.0,56052.2,56697.1
2016-04-15 20:00:00+02:00,56276.0,57187.0,54909.8,56124.3
2016-04-15 21:00:00+02:00,54421.0,54429.0,53575.2,54141.7
2016-04-15 22:00:00+02:00,52425.0,51976.0,50881.0,51760.7
2016-04-15 23:00:00+02:00,49224.0,48457.0,46796.5,48159.2
