,Load_2013,Load_2014,Load_2015,Load_2016
2016-02-22 00:00:00+01:00,46911.0,46236.0,47734.5,46960.5
2016-02-22 01:00:00+01:00,45543.0,44876.0,47099.2,45839.4
2016-02-22 02:00:00+01:00,44687.0,44024.0,46121.0,44944.0
2016-02-22 03:00:00+01:00,45102.0,43635.0,47086.5,45274.5
2016-02-22 04:00:00+01:00,46274.0,45536.0,48727.8,46845.9
2016-02-22 05:00:00+01:00,48979.0,49515.0,52093.2,50195.7
2016-02-22 06:00:00+01:00,56654.0,58657.0,60139.0,58483.3
2016-02-22 07:00:00+01:00,62724.0,63477.0,66197.2,64132.7
2016-02-22 08:00:00+01:00,64014.0,64533.0,69123.8,65890.3
2016-02-22 09:00:00+01:00,63950.0,64784.0,70339.2,66357.7
2016-02-22 10:00:00+01:00,64844.0,64910.0,71720.5,67158.2
2016-02-22 11:00:00+01:00,68322.0,66843.0,72577.2,69247.4
2016-02-22 12:00:00+01:00,64838.0,67221.0,71879.2,67979.4
2016-02-22 13:00:00+01:00,64555.0,66743.0,71279.8,67525.9
2016-02-22 14:00:00+01:00,63653.0,65315.0,69682.5,66216.8
2016-02-22 15:00:00+01:00,64021.0,64409.0,67665.2,65365.1
2016-02-22 16:00:00+01:00,61504.0,63001.0,66250.2,63585.1
2016-02-22 17:00:00+01:00,62845.0,63782.0,66639.2,64422.1
2016-02-22 18:00:00+01:00,66657.0,68036.0,69405.2,68032.7
2016-02-22 19:00:00+01:00,65811.0,68214.0,68142.5,67389.2
2016-02-22 20:00:00+01:00,62287.0,64668.0,64217.5,63724.2
2016-02-22 21:00:00+01:00,59527.0,62091.0,61101.8,60906.6
2016-02-22 22:00:00+01:00,57847.0,59146.0,58629.0,58540.7
2016-02-22 23:00:00+01:00,54283.0,54736.0,54046.5,54355.2
