,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-03 00:00:00+02:00,40228.0,41116.0,44213.8,41852.6
2016-09-03 01:00:00+02:00,38514.0,39240.0,42548.0,40100.7
2016-09-03 02:00:00+02:00,37863.0,38051.0,41929.0,39281.0
2016-09-03 03:00:00+02:00,37514.0,37910.0,41472.8,38965.6
2016-09-03 04:00:00+02:00,37319.0,37885.0,41419.8,38874.6
2016-09-03 05:00:00+02:00,38010.0,38430.0,42079.0,39506.3
2016-09-03 06:00:00+02:00,39588.0,40301.0,44413.8,41434.3
2016-09-03 07:00:00+02:00,41605.0,42762.0,47378.8,43915.3
2016-09-03 08:00:00+02:00,44423.0,45748.0,51273.0,47148.0
2016-09-03 09:00:00+02:00,47385.0,48664.0,54683.2,50244.1
2016-09-03 10:00:00+02:00,48987.0,50413.0,56964.2,52121.4
2016-09-03 11:00:00+02:00,50791.0,51458.0,58712.0,53653.7
2016-09-03 12:00:00+02:00,51126.0,51309.0,57733.5,53389.5
2016-09-03 13:00:00+02:00,49084.0,49445.0,56197.8,51575.6
2016-09-03 14:00:00+02:00,47784.0,46765.0,54905.8,49818.3
2016-09-03 15:00:00+02:00,47128.0,46019.0,53222.0,48789.7
2016-09-03 16:00:00+02:00,46401.0,45811.0,52701.2,48304.4
2016-09-03 17:00:00+02:00,45598.0,47025.0,53124.2,48582.4
2016-09-03 18:00:00+02:00,45113.0,47179.0,53117.2,48469.7
2016-09-03 19:00:00+02:00,45389.0,47105.0,52797.0,48430.3
2016-09-03 20:00:00+02:00,45020.0,46315.0,52261.8,47865.6
2016-09-03 21:00:00+02:00,43026.0,44865.0,49605.5,45832.2
2016-09-03 22:00:00+02:00,41390.0,42472.0,46882.0,43581.3
2016-09-03 23:00:00+02:00,38968.0,40240.0,43484.2,40897.4
