,Load_2013,Load_2014,Load_2015,Load_2016
2016-04-10 00:00:00+02:00,44537.0,40305.0,40545.0,41795.7
2016-04-10 01:00:00+02:00,42509.0,38512.0,38022.8,39681.3
2016-04-10 02:00:00+02:00,41342.0,37515.0,36720.8,38525.9
2016-04-10 03:00:00+02:00,41134.0,37514.0,36543.0,38397.0
2016-04-10 04:00:00+02:00,41359.0,37872.0,36875.0,38702.0
2016-04-10 05:00:00+02:00,41360.0,38078.0,36878.5,38772.2
2016-04-10 06:00:00+02:00,40481.0,38327.0,36006.0,38271.3
2016-04-10 07:00:00+02:00,41083.0,39449.0,38102.5,39544.8
2016-04-10 08:00:00+02:00,43401.0,41662.0,40982.5,42015.2
2016-04-10 09:00:00+02:00,46105.0,44326.0,43835.8,44755.6
2016-04-10 10:00:00+02:00,48349.0,46238.0,46980.2,47189.1
2016-04-10 11:00:00+02:00,50382.0,47314.0,50037.8,49244.6
2016-04-10 12:00:00+02:00,50832.0,47938.0,49759.8,49509.9
2016-04-10 13:00:00+02:00,49431.0,47015.0,47991.5,48145.8
2016-04-10 14:00:00+02:00,47383.0,45543.0,46290.2,46405.4
2016-04-10 15:00:00+02:00,45516.0,44634.0,44650.0,44933.3
2016-04-10 16:00:00+02:00,45068.0,44364.0,44364.5,44598.8
2016-04-10 17:00:00+02:00,45810.0,45410.0,45387.2,45535.7
2016-04-10 18:00:00+02:00,47326.0,46294.0,47176.8,46932.3
2016-04-10 19:00:00+02:00,48586.0,48841.0,47396.0,48274.3
2016-04-10 20:00:00+02:00,49888.0,50220.0,48188.8,49432.3
2016-04-10 21:00:00+02:00,50170.0,48550.0,48125.5,48948.5
2016-04-10 22:00:00+02:00,49511.0,47679.0,48294.8,48494.9
2016-04-10 23:00:00+02:00,46394.0,44157.0,45957.5,45502.8
