,Load_2013,Load_2014,Load_2015,Load_2016
2016-11-14 00:00:00+01:00,44386.0,43048.0,44507.2,43980.4
2016-11-14 01:00:00+01:00,43301.0,41319.0,42897.5,42505.8
2016-11-14 02:00:00+01:00,42963.0,40637.0,42561.2,42053.7
2016-11-14 03:00:00+01:00,43148.0,40225.0,43023.0,42132.0
2016-11-14 04:00:00+01:00,44323.0,41422.0,45668.5,43804.5
2016-11-14 05:00:00+01:00,47311.0,45269.0,50468.2,47682.7
2016-11-14 06:00:00+01:00,55616.0,53408.0,60042.8,56355.6
2016-11-14 07:00:00+01:00,61702.0,59994.0,66914.2,62870.1
2016-11-14 08:00:00+01:00,63878.0,61944.0,69497.5,65106.5
2016-11-14 09:00:00+01:00,62873.0,62131.0,70121.0,65041.7
2016-11-14 10:00:00+01:00,63694.0,62793.0,70846.2,65777.7
2016-11-14 11:00:00+01:00,63608.0,64226.0,72652.8,66828.9
2016-11-14 12:00:00+01:00,63665.0,63701.0,72071.2,66479.1
2016-11-14 13:00:00+01:00,63951.0,63168.0,71094.5,66071.2
2016-11-14 14:00:00+01:00,62917.0,62428.0,70139.5,65161.5
2016-11-14 15:00:00+01:00,63027.0,61837.0,69339.8,64734.6
2016-11-14 16:00:00+01:00,62659.0,61674.0,69774.0,64702.3
2016-11-14 17:00:00+01:00,66704.0,65646.0,72057.8,68135.9
2016-11-14 18:00:00+01:00,66663.0,65357.0,71224.5,67748.2
2016-11-14 19:00:00+01:00,64919.0,64263.0,69227.5,66136.5
2016-11-14 20:00:00+01:00,61101.0,59841.0,64952.2,61964.7
2016-11-14 21:00:00+01:00,58353.0,56798.0,61117.0,58756.0
2016-11-14 22:00:00+01:00,55832.0,54064.0,57910.2,55935.4
2016-11-14 23:00:00+01:00,52123.0,50155.0,52861.5,51713.2
