,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-26 00:00:00+02:00,41342.0,41155.0,40477.0,40991.3
2016-09-26 01:00:00+02:00,40549.0,40030.0,38852.8,39810.6
2016-09-26 02:00:00+02:00,39756.0,39716.0,38314.2,39262.1
2016-09-26 03:00:00+02:00,39579.0,40068.0,38859.8,39502.3
2016-09-26 04:00:00+02:00,40873.0,41720.0,40898.0,41163.7
2016-09-26 05:00:00+02:00,44236.0,44168.0,45813.5,44739.2
2016-09-26 06:00:00+02:00,52092.0,52505.0,55459.2,53352.1
2016-09-26 07:00:00+02:00,57790.0,57467.0,61351.2,58869.4
2016-09-26 08:00:00+02:00,60319.0,60242.0,64446.0,61669.0
2016-09-26 09:00:00+02:00,61313.0,60957.0,65680.8,62650.3
2016-09-26 10:00:00+02:00,62709.0,62925.0,67262.0,64298.7
2016-09-26 11:00:00+02:00,64904.0,64224.0,68164.0,65764.0
2016-09-26 12:00:00+02:00,63491.0,63935.0,67677.8,65034.6
2016-09-26 13:00:00+02:00,62921.0,63437.0,66774.2,64377.4
2016-09-26 14:00:00+02:00,61934.0,58175.0,64939.2,61682.7
2016-09-26 15:00:00+02:00,60528.0,59365.0,63227.8,61040.3
2016-09-26 16:00:00+02:00,58639.0,58263.0,61278.8,59393.6
2016-09-26 17:00:00+02:00,58298.0,57485.0,60864.8,58882.6
2016-09-26 18:00:00+02:00,58423.0,58500.0,61452.2,59458.4
2016-09-26 19:00:00+02:00,59741.0,60456.0,63740.5,61312.5
2016-09-26 20:00:00+02:00,58918.0,59325.0,61452.5,59898.5
2016-09-26 21:00:00+02:00,54018.0,54373.0,57122.2,55171.1
2016-09-26 22:00:00+02:00,49547.0,50873.0,52775.0,51065.0
2016-09-26 23:00:00+02:00,45164.0,47927.0,48648.5,47246.5
