,Load_2013,Load_2014,Load_2015,Load_2016
2016-02-11 00:00:00+01:00,53548.0,52318.0,50727.2,52197.7
2016-02-11 01:00:00+01:00,51932.0,50521.0,48645.8,50366.3
2016-02-11 02:00:00+01:00,50967.0,49687.0,47769.5,49474.5
2016-02-11 03:00:00+01:00,50927.0,49609.0,48091.2,49542.4
2016-02-11 04:00:00+01:00,51406.0,50950.0,48951.2,50435.7
2016-02-11 05:00:00+01:00,53154.0,53589.0,51356.2,52699.7
2016-02-11 06:00:00+01:00,60228.0,60006.0,59314.0,59849.3
2016-02-11 07:00:00+01:00,66209.0,64614.0,65776.0,65533.0
2016-02-11 08:00:00+01:00,68919.0,66126.0,67984.0,67676.3
2016-02-11 09:00:00+01:00,69226.0,66626.0,68469.0,68107.0
2016-02-11 10:00:00+01:00,70141.0,68122.0,69373.2,69212.1
2016-02-11 11:00:00+01:00,70457.0,69497.0,69970.8,69974.9
2016-02-11 12:00:00+01:00,69806.0,68855.0,69006.2,69222.4
2016-02-11 13:00:00+01:00,69367.0,66975.0,67682.2,68008.1
2016-02-11 14:00:00+01:00,68236.0,65433.0,66164.8,66611.3
2016-02-11 15:00:00+01:00,67495.0,63833.0,65056.5,65461.5
2016-02-11 16:00:00+01:00,66431.0,64030.0,63734.8,64731.9
2016-02-11 17:00:00+01:00,68629.0,65713.0,65556.0,66632.7
2016-02-11 18:00:00+01:00,72048.0,66897.0,68245.0,69063.3
2016-02-11 19:00:00+01:00,70149.0,65211.0,66864.5,67408.2
2016-02-11 20:00:00+01:00,65255.0,60566.0,62818.5,62879.8
2016-02-11 21:00:00+01:00,62893.0,58441.0,59649.0,60327.7
2016-02-11 22:00:00+01:00,60606.0,57097.0,57746.5,58483.2
2016-02-11 23:00:00+01:00,56801.0,53155.0,53870.0,54608.7
