,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-18 00:00:00+02:00,41605.0,39153.0,43873.0,41543.7
2016-08-18 01:00:00+02:00,40016.0,37846.0,42194.0,40018.7
2016-08-18 02:00:00+02:00,39091.0,36953.0,41231.5,39091.8
2016-08-18 03:00:00+02:00,39072.0,37175.0,41296.2,39181.1
2016-08-18 04:00:00+02:00,39633.0,38122.0,42496.2,40083.7
2016-08-18 05:00:00+02:00,42108.0,40431.0,45873.0,42804.0
2016-08-18 06:00:00+02:00,46618.0,45713.0,52505.8,48278.9
2016-08-18 07:00:00+02:00,50783.0,50755.0,57783.8,53107.3
2016-08-18 08:00:00+02:00,53816.0,53157.0,60665.5,55879.5
2016-08-18 09:00:00+02:00,54778.0,55903.0,61974.8,57551.9
2016-08-18 10:00:00+02:00,56600.0,58079.0,63506.2,59395.1
2016-08-18 11:00:00+02:00,58189.0,59449.0,64589.8,60742.6
2016-08-18 12:00:00+02:00,58248.0,59302.0,64092.8,60547.6
2016-08-18 13:00:00+02:00,58149.0,57848.0,63294.0,59763.7
2016-08-18 14:00:00+02:00,56666.0,56412.0,62223.2,58433.7
2016-08-18 15:00:00+02:00,55249.0,55366.0,61236.2,57283.7
2016-08-18 16:00:00+02:00,53975.0,53971.0,59809.8,55918.6
2016-08-18 17:00:00+02:00,53788.0,53019.0,59528.2,55445.1
2016-08-18 18:00:00+02:00,52971.0,51695.0,59143.8,54603.3
2016-08-18 19:00:00+02:00,51788.0,51902.0,58186.5,53958.8
2016-08-18 20:00:00+02:00,50741.0,50549.0,56710.0,52666.7
2016-08-18 21:00:00+02:00,49755.0,48976.0,55359.5,51363.5
2016-08-18 22:00:00+02:00,46443.0,44645.0,51400.0,47496.0
2016-08-18 23:00:00+02:00,43136.0,41491.0,47051.0,43892.7
