,Load_2013,Load_2014,Load_2015,Load_2016
2016-05-30 00:00:00+02:00,39803.0,39305.0,39908.8,39672.3
2016-05-30 01:00:00+02:00,38732.0,38081.0,38083.2,38298.7
2016-05-30 02:00:00+02:00,38455.0,37546.0,37272.0,37757.7
2016-05-30 03:00:00+02:00,39298.0,37530.0,37178.8,38002.3
2016-05-30 04:00:00+02:00,40362.0,38046.0,38149.0,38852.3
2016-05-30 05:00:00+02:00,42941.0,40969.0,42001.5,41970.5
2016-05-30 06:00:00+02:00,49395.0,48198.0,49786.0,49126.3
2016-05-30 07:00:00+02:00,55702.0,54218.0,55765.0,55228.3
2016-05-30 08:00:00+02:00,59693.0,58644.0,59619.5,59318.8
2016-05-30 09:00:00+02:00,61083.0,59786.0,61274.0,60714.3
2016-05-30 10:00:00+02:00,62386.0,61691.0,63016.8,62364.6
2016-05-30 11:00:00+02:00,63576.0,62789.0,64338.2,63567.7
2016-05-30 12:00:00+02:00,62727.0,62822.0,64496.2,63348.4
2016-05-30 13:00:00+02:00,61894.0,62684.0,63824.0,62800.7
2016-05-30 14:00:00+02:00,60946.0,61258.0,63155.8,61786.6
2016-05-30 15:00:00+02:00,59829.0,60575.0,61751.5,60718.5
2016-05-30 16:00:00+02:00,57951.0,59878.0,59636.8,59155.3
2016-05-30 17:00:00+02:00,57381.0,59319.0,59198.0,58632.7
2016-05-30 18:00:00+02:00,57329.0,58704.0,58383.5,58138.8
2016-05-30 19:00:00+02:00,57064.0,57864.0,57879.8,57602.6
2016-05-30 20:00:00+02:00,55098.0,54903.0,56017.2,55339.4
2016-05-30 21:00:00+02:00,52789.0,53270.0,54315.2,53458.1
2016-05-30 22:00:00+02:00,51767.0,51531.0,52045.5,51781.2
2016-05-30 23:00:00+02:00,47393.0,48125.0,46972.8,47496.9
