,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-21 00:00:00+02:00,43266.0,43724.0,42459.2,43149.7
2016-09-21 01:00:00+02:00,42009.0,42170.0,40694.2,41624.4
2016-09-21 02:00:00+02:00,41269.0,41693.0,39646.0,40869.3
2016-09-21 03:00:00+02:00,41798.0,42036.0,40240.8,41358.3
2016-09-21 04:00:00+02:00,43052.0,43200.0,41930.8,42727.6
2016-09-21 05:00:00+02:00,45553.0,46146.0,46145.8,45948.3
2016-09-21 06:00:00+02:00,52360.0,53134.0,55133.8,53542.6
2016-09-21 07:00:00+02:00,57492.0,57637.0,61478.8,58869.3
2016-09-21 08:00:00+02:00,60281.0,60730.0,64023.0,61678.0
2016-09-21 09:00:00+02:00,61200.0,61183.0,66574.0,62985.7
2016-09-21 10:00:00+02:00,62247.0,62339.0,67991.5,64192.5
2016-09-21 11:00:00+02:00,63058.0,64177.0,68993.0,65409.3
2016-09-21 12:00:00+02:00,63074.0,64375.0,68107.5,65185.5
2016-09-21 13:00:00+02:00,61436.0,63701.0,67316.2,64151.1
2016-09-21 14:00:00+02:00,60100.0,60896.0,66371.2,62455.7
2016-09-21 15:00:00+02:00,58935.0,61029.0,65225.0,61729.7
2016-09-21 16:00:00+02:00,57629.0,58261.0,62537.0,59475.7
2016-09-21 17:00:00+02:00,57621.0,57417.0,62107.5,59048.5
2016-09-21 18:00:00+02:00,57632.0,56326.0,62060.0,58672.7
2016-09-21 19:00:00+02:00,58524.0,57632.0,63758.2,59971.4
2016-09-21 20:00:00+02:00,57538.0,58381.0,61745.0,59221.3
2016-09-21 21:00:00+02:00,53798.0,53786.0,57028.8,54870.9
2016-09-21 22:00:00+02:00,49971.0,50239.0,53230.8,51146.9
2016-09-21 23:00:00+02:00,46049.0,46910.0,48767.8,47242.3
