,Load_2013,Load_2014,Load_2015,Load_2016
2016-06-19 00:00:00+02:00,38884.0,37135.0,38008.5,38009.2
2016-06-19 01:00:00+02:00,36576.0,35871.0,35580.5,36009.2
2016-06-19 02:00:00+02:00,34395.0,34613.0,34479.2,34495.7
2016-06-19 03:00:00+02:00,33842.0,33978.0,34044.0,33954.7
2016-06-19 04:00:00+02:00,33842.0,33993.0,33920.0,33918.3
2016-06-19 05:00:00+02:00,33741.0,33348.0,33700.5,33596.5
2016-06-19 06:00:00+02:00,34351.0,34479.0,34662.8,34497.6
2016-06-19 07:00:00+02:00,36166.0,36666.0,37275.2,36702.4
2016-06-19 08:00:00+02:00,38613.0,39002.0,40523.5,39379.5
2016-06-19 09:00:00+02:00,40893.0,41558.0,43896.0,42115.7
2016-06-19 10:00:00+02:00,43446.0,43232.0,46338.8,44338.9
2016-06-19 11:00:00+02:00,46197.0,45137.0,49288.0,46874.0
2016-06-19 12:00:00+02:00,47138.0,45432.0,48790.8,47120.3
2016-06-19 13:00:00+02:00,46589.0,43734.0,46454.8,45592.6
2016-06-19 14:00:00+02:00,45236.0,42452.0,45046.8,44244.9
2016-06-19 15:00:00+02:00,43980.0,41619.0,44161.0,43253.3
2016-06-19 16:00:00+02:00,43773.0,41659.0,43741.5,43057.8
2016-06-19 17:00:00+02:00,43983.0,41778.0,45066.5,43609.2
2016-06-19 18:00:00+02:00,46019.0,43023.0,46657.8,45233.3
2016-06-19 19:00:00+02:00,46302.0,43149.0,46940.5,45463.8
2016-06-19 20:00:00+02:00,46181.0,43142.0,46140.5,45154.5
2016-06-19 21:00:00+02:00,46144.0,42839.0,45391.8,44791.6
2016-06-19 22:00:00+02:00,47201.0,44260.0,46007.8,45822.9
2016-06-19 23:00:00+02:00,42857.0,41618.0,42961.5,42478.8
