,Load_2013,Load_2014,Load_2015,Load_2016
2016-01-19 00:00:00+01:00,54079.0,49972.0,50640.0,51563.7
2016-01-19 01:00:00+01:00,51477.0,48266.0,49083.0,49608.7
2016-01-19 02:00:00+01:00,50315.0,46688.0,48283.0,48428.7
2016-01-19 03:00:00+01:00,49618.0,46651.0,48358.0,48209.0
2016-01-19 04:00:00+01:00,50362.0,47957.0,48885.0,49068.0
2016-01-19 05:00:00+01:00,52636.0,50833.0,51060.0,51509.7
2016-01-19 06:00:00+01:00,59817.0,56799.0,57240.0,57952.0
2016-01-19 07:00:00+01:00,66699.0,63316.0,63626.0,64547.0
2016-01-19 08:00:00+01:00,68941.0,66834.0,66409.0,67394.7
2016-01-19 09:00:00+01:00,68584.0,67040.0,66408.0,67344.0
2016-01-19 10:00:00+01:00,69380.0,67868.0,66950.0,68066.0
2016-01-19 11:00:00+01:00,70520.0,68554.0,67188.0,68754.0
2016-01-19 12:00:00+01:00,69774.0,67693.0,66012.0,67826.3
2016-01-19 13:00:00+01:00,69237.0,66860.0,64502.0,66866.3
2016-01-19 14:00:00+01:00,68097.0,66080.0,61966.0,65381.0
2016-01-19 15:00:00+01:00,67593.0,65288.0,63593.0,65491.3
2016-01-19 16:00:00+01:00,67222.0,64571.0,62510.0,64767.7
2016-01-19 17:00:00+01:00,71244.0,67972.0,66395.0,68537.0
2016-01-19 18:00:00+01:00,71463.0,67747.0,66428.0,68546.0
2016-01-19 19:00:00+01:00,68668.0,65201.0,64176.0,66015.0
2016-01-19 20:00:00+01:00,65038.0,61572.0,60101.0,62237.0
2016-01-19 21:00:00+01:00,62579.0,58702.0,58054.0,59778.3
2016-01-19 22:00:00+01:00,60830.0,56646.0,55769.0,57748.3
2016-01-19 23:00:00+01:00,56897.0,52896.0,52733.0,54175.3
