,Load_2013,Load_2014,Load_2015,Load_2016
2016-12-03 00:00:00+01:00,51907.0,49323.0,49697.5,50309.2
2016-12-03 01:00:00+01:00,50036.0,46652.0,47916.2,48201.4
2016-12-03 02:00:00+01:00,48452.0,45589.0,46508.5,46849.8
2016-12-03 03:00:00+01:00,47708.0,45137.0,46351.8,46398.9
2016-12-03 04:00:00+01:00,46702.0,44942.0,46817.0,46153.7
2016-12-03 05:00:00+01:00,46010.0,44930.0,46758.2,45899.4
2016-12-03 06:00:00+01:00,47358.0,45644.0,48505.0,47169.0
2016-12-03 07:00:00+01:00,49988.0,48298.0,52719.5,50335.2
2016-12-03 08:00:00+01:00,53194.0,51354.0,56342.2,53630.1
2016-12-03 09:00:00+01:00,56301.0,54347.0,58820.0,56489.3
2016-12-03 10:00:00+01:00,57551.0,56157.0,60217.5,57975.2
2016-12-03 11:00:00+01:00,58255.0,56517.0,61440.8,58737.6
2016-12-03 12:00:00+01:00,57454.0,56178.0,60548.8,58060.3
2016-12-03 13:00:00+01:00,55123.0,54177.0,58594.0,55964.7
2016-12-03 14:00:00+01:00,53610.0,53084.0,56860.5,54518.2
2016-12-03 15:00:00+01:00,53989.0,53237.0,56727.8,54651.3
2016-12-03 16:00:00+01:00,55670.0,56104.0,59586.8,57120.3
2016-12-03 17:00:00+01:00,58916.0,58572.0,62793.5,60093.8
2016-12-03 18:00:00+01:00,58693.0,58058.0,62399.2,59716.7
2016-12-03 19:00:00+01:00,56625.0,55843.0,60801.8,57756.6
2016-12-03 20:00:00+01:00,52835.0,52022.0,57326.0,54061.0
2016-12-03 21:00:00+01:00,51445.0,49812.0,55002.8,52086.6
2016-12-03 22:00:00+01:00,51124.0,49161.0,53905.5,51396.8
2016-12-03 23:00:00+01:00,48749.0,46745.0,50178.2,48557.4
