,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-29 00:00:00+02:00,44847.0,44053.0,44079.5,44326.5
2016-07-29 01:00:00+02:00,43286.0,42814.0,42237.0,42779.0
2016-07-29 02:00:00+02:00,42413.0,41831.0,41055.2,41766.4
2016-07-29 03:00:00+02:00,42423.0,41861.0,41091.5,41791.8
2016-07-29 04:00:00+02:00,42904.0,42181.0,41980.5,42355.2
2016-07-29 05:00:00+02:00,44906.0,44539.0,45015.2,44820.1
2016-07-29 06:00:00+02:00,50712.0,50611.0,51463.2,50928.7
2016-07-29 07:00:00+02:00,56657.0,55800.0,57078.8,56511.9
2016-07-29 08:00:00+02:00,60217.0,58908.0,60470.5,59865.2
2016-07-29 09:00:00+02:00,61601.0,60510.0,61781.5,61297.5
2016-07-29 10:00:00+02:00,63995.0,61143.0,63959.0,63032.3
2016-07-29 11:00:00+02:00,65389.0,62743.0,64418.2,64183.4
2016-07-29 12:00:00+02:00,63556.0,62189.0,64067.8,63270.9
2016-07-29 13:00:00+02:00,62410.0,61007.0,62555.0,61990.7
2016-07-29 14:00:00+02:00,61122.0,59375.0,60682.8,60393.3
2016-07-29 15:00:00+02:00,59919.0,58287.0,58953.2,59053.1
2016-07-29 16:00:00+02:00,58632.0,57283.0,57736.5,57883.8
2016-07-29 17:00:00+02:00,57938.0,56616.0,57282.5,57278.8
2016-07-29 18:00:00+02:00,56721.0,55483.0,56228.8,56144.3
2016-07-29 19:00:00+02:00,55850.0,54535.0,39516.5,49967.2
2016-07-29 20:00:00+02:00,52923.0,52824.0,39516.5,48421.2
2016-07-29 21:00:00+02:00,51763.0,51240.0,39516.5,47506.5
2016-07-29 22:00:00+02:00,50386.0,49825.0,39516.5,46575.8
2016-07-29 23:00:00+02:00,47101.0,46228.0,39516.5,44281.8
