,Load_2013,Load_2014,Load_2015,Load_2016
2016-02-28 00:00:00+01:00,52579.0,44595.0,49056.8,48743.6
2016-02-28 01:00:00+01:00,50454.0,42075.0,46957.2,46495.4
2016-02-28 02:00:00+01:00,49013.0,40602.0,45764.2,45126.4
2016-02-28 03:00:00+01:00,48669.0,41017.0,45528.0,45071.3
2016-02-28 04:00:00+01:00,48068.0,40470.0,45716.5,44751.5
2016-02-28 05:00:00+01:00,48144.0,40031.0,45286.2,44487.1
2016-02-28 06:00:00+01:00,47053.0,39549.0,44984.0,43862.0
2016-02-28 07:00:00+01:00,47639.0,40924.0,46123.0,44895.3
2016-02-28 08:00:00+01:00,50390.0,43908.0,48912.5,47736.8
2016-02-28 09:00:00+01:00,52678.0,46749.0,52727.8,50718.3
2016-02-28 10:00:00+01:00,54510.0,48264.0,55066.5,52613.5
2016-02-28 11:00:00+01:00,57294.0,50012.0,57236.8,54847.6
2016-02-28 12:00:00+01:00,57734.0,49329.0,57141.8,54734.9
2016-02-28 13:00:00+01:00,55811.0,48475.0,55385.8,53223.9
2016-02-28 14:00:00+01:00,54658.0,46311.0,53959.5,51642.8
2016-02-28 15:00:00+01:00,54236.0,45273.0,52797.0,50768.7
2016-02-28 16:00:00+01:00,54687.0,45260.0,52015.2,50654.1
2016-02-28 17:00:00+01:00,57371.0,46754.0,53334.8,52486.6
2016-02-28 18:00:00+01:00,62030.0,53405.0,56893.2,57442.7
2016-02-28 19:00:00+01:00,61620.0,54163.0,56051.2,57278.1
2016-02-28 20:00:00+01:00,58887.0,51163.0,54511.0,54853.7
2016-02-28 21:00:00+01:00,57951.0,49808.0,53322.5,53693.8
2016-02-28 22:00:00+01:00,59073.0,50535.0,53437.2,54348.4
2016-02-28 23:00:00+01:00,56239.0,47764.0,50330.8,51444.6
