,Load_2013,Load_2014,Load_2015,Load_2016
2016-03-27 00:00:00+01:00,45630.0,41211.0,41293.8,42711.6
2016-03-27 01:00:00+01:00,44961.0,39294.5,36721.8,40325.8
2016-03-27 03:00:00+02:00,42687.0,37378.0,37903.5,39322.8
2016-03-27 04:00:00+02:00,42572.0,37453.0,37753.0,39259.3
2016-03-27 05:00:00+02:00,42352.0,37881.0,38224.8,39485.9
2016-03-27 06:00:00+02:00,41797.0,37792.0,37679.8,39089.6
2016-03-27 07:00:00+02:00,42343.0,37722.0,38641.0,39568.7
2016-03-27 08:00:00+02:00,43987.0,40355.0,41505.0,41949.0
2016-03-27 09:00:00+02:00,45536.0,43028.0,45354.8,44639.6
2016-03-27 10:00:00+02:00,45595.0,45815.0,48287.5,46565.8
2016-03-27 11:00:00+02:00,47041.0,47952.0,52190.8,49061.3
2016-03-27 12:00:00+02:00,47716.0,48717.0,52656.0,49696.3
2016-03-27 13:00:00+02:00,45779.0,47235.0,50123.8,47712.6
2016-03-27 14:00:00+02:00,44620.0,45726.0,48499.8,46281.9
2016-03-27 15:00:00+02:00,43865.0,44233.0,47773.0,45290.3
2016-03-27 16:00:00+02:00,42055.0,43229.0,46776.0,44020.0
2016-03-27 17:00:00+02:00,42376.0,44143.0,47013.2,44510.7
2016-03-27 18:00:00+02:00,43624.0,45331.0,50857.0,46604.0
2016-03-27 19:00:00+02:00,45843.0,48649.0,52074.2,48855.4
2016-03-27 20:00:00+02:00,47751.0,50901.0,53536.8,50729.6
2016-03-27 21:00:00+02:00,47506.0,49184.0,52827.0,49839.0
2016-03-27 22:00:00+02:00,47835.0,47551.0,52797.2,49394.4
2016-03-27 23:00:00+02:00,45226.0,43567.0,49264.8,46019.3
