,Load_2013,Load_2014,Load_2015,Load_2016
2016-01-04 00:00:00+01:00,43961.0,44552.0,44849.0,44454.0
2016-01-04 01:00:00+01:00,42419.0,42870.0,42904.0,42731.0
2016-01-04 02:00:00+01:00,41589.0,41802.0,42139.0,41843.3
2016-01-04 03:00:00+01:00,41604.0,40360.0,41710.0,41224.7
2016-01-04 04:00:00+01:00,42261.0,41583.0,43188.0,42344.0
2016-01-04 05:00:00+01:00,45759.0,44668.0,46524.0,45650.3
2016-01-04 06:00:00+01:00,54331.0,50263.0,51016.0,51870.0
2016-01-04 07:00:00+01:00,61444.0,55235.0,55776.0,57485.0
2016-01-04 08:00:00+01:00,65039.0,58229.0,59321.0,60863.0
2016-01-04 09:00:00+01:00,65256.0,59749.0,60004.0,61669.7
2016-01-04 10:00:00+01:00,65801.0,61451.0,60799.0,62683.7
2016-01-04 11:00:00+01:00,66799.0,62206.0,60862.0,63289.0
2016-01-04 12:00:00+01:00,66355.0,61895.0,60838.0,63029.3
2016-01-04 13:00:00+01:00,65936.0,60721.0,59853.0,62170.0
2016-01-04 14:00:00+01:00,64407.0,59498.0,58912.0,60939.0
2016-01-04 15:00:00+01:00,63995.0,58840.0,57927.0,60254.0
2016-01-04 16:00:00+01:00,64296.0,60241.0,59251.0,61262.7
2016-01-04 17:00:00+01:00,67399.0,63973.0,62605.0,64659.0
2016-01-04 18:00:00+01:00,67676.0,64769.0,62763.0,65069.3
2016-01-04 19:00:00+01:00,65470.0,63479.0,61215.0,63388.0
2016-01-04 20:00:00+01:00,60411.0,59314.0,57003.0,58909.3
2016-01-04 21:00:00+01:00,58064.0,57027.0,55057.0,56716.0
2016-01-04 22:00:00+01:00,55680.0,55667.0,54043.0,55130.0
2016-01-04 23:00:00+01:00,50433.0,51974.0,49870.0,50759.0
