,Load_2013,Load_2014,Load_2015,Load_2016
2016-09-14 00:00:00+02:00,42664.0,42619.0,47139.5,44140.8
2016-09-14 01:00:00+02:00,41307.0,41275.0,45261.0,42614.3
2016-09-14 02:00:00+02:00,40596.0,40551.0,44272.2,41806.4
2016-09-14 03:00:00+02:00,40997.0,40760.0,44560.0,42105.7
2016-09-14 04:00:00+02:00,42263.0,41887.0,45972.0,43374.0
2016-09-14 05:00:00+02:00,45030.0,44352.0,49887.0,46423.0
2016-09-14 06:00:00+02:00,52445.0,51327.0,58776.5,54182.8
2016-09-14 07:00:00+02:00,57752.0,56574.0,63812.0,59379.3
2016-09-14 08:00:00+02:00,60564.0,58946.0,65943.5,61817.8
2016-09-14 09:00:00+02:00,61354.0,59467.0,66297.8,62372.9
2016-09-14 10:00:00+02:00,62598.0,60630.0,68278.2,63835.4
2016-09-14 11:00:00+02:00,63095.0,61562.0,69670.8,64775.9
2016-09-14 12:00:00+02:00,62371.0,61627.0,69622.0,64540.0
2016-09-14 13:00:00+02:00,61550.0,60886.0,69731.0,64055.7
2016-09-14 14:00:00+02:00,60309.0,59560.0,67355.2,62408.1
2016-09-14 15:00:00+02:00,59946.0,58385.0,66812.2,61714.4
2016-09-14 16:00:00+02:00,59001.0,56800.0,65133.5,60311.5
2016-09-14 17:00:00+02:00,58806.0,56524.0,65347.5,60225.8
2016-09-14 18:00:00+02:00,58707.0,57207.0,64666.2,60193.4
2016-09-14 19:00:00+02:00,59480.0,57555.0,65417.5,60817.5
2016-09-14 20:00:00+02:00,58645.0,57605.0,63100.8,59783.6
2016-09-14 21:00:00+02:00,53648.0,53540.0,59775.2,55654.4
2016-09-14 22:00:00+02:00,49303.0,49561.0,55554.2,51472.7
2016-09-14 23:00:00+02:00,45028.0,45213.0,51544.5,47261.8
