,Load_2013,Load_2014,Load_2015,Load_2016
2016-05-09 00:00:00+02:00,40730.0,41288.0,40746.2,40921.4
2016-05-09 01:00:00+02:00,39765.0,40191.0,38980.8,39645.6
2016-05-09 02:00:00+02:00,39755.0,39432.0,38287.5,39158.2
2016-05-09 03:00:00+02:00,40328.0,39943.0,38772.2,39681.1
2016-05-09 04:00:00+02:00,41601.0,41267.0,40814.5,41227.5
2016-05-09 05:00:00+02:00,44312.0,44509.0,44456.5,44425.8
2016-05-09 06:00:00+02:00,50811.0,50705.0,52950.8,51488.9
2016-05-09 07:00:00+02:00,56188.0,56759.0,59498.8,57481.9
2016-05-09 08:00:00+02:00,59650.0,59410.0,62746.2,60602.1
2016-05-09 09:00:00+02:00,60268.0,59897.0,63092.5,61085.8
2016-05-09 10:00:00+02:00,61306.0,61706.0,64967.8,62659.9
2016-05-09 11:00:00+02:00,62203.0,62073.0,66800.0,63692.0
2016-05-09 12:00:00+02:00,62198.0,61289.0,66547.2,63344.7
2016-05-09 13:00:00+02:00,62331.0,61358.0,66179.0,63289.3
2016-05-09 14:00:00+02:00,61324.0,60372.0,64895.8,62197.3
2016-05-09 15:00:00+02:00,59786.0,58932.0,63626.8,60781.6
2016-05-09 16:00:00+02:00,58223.0,56751.0,61492.0,58822.0
2016-05-09 17:00:00+02:00,57479.0,55531.0,60949.8,57986.6
2016-05-09 18:00:00+02:00,57199.0,54839.0,60674.0,57570.7
2016-05-09 19:00:00+02:00,57022.0,55460.0,60232.8,57571.6
2016-05-09 20:00:00+02:00,54786.0,54709.0,57740.5,55745.2
2016-05-09 21:00:00+02:00,53849.0,53840.0,57170.5,54953.2
2016-05-09 22:00:00+02:00,50626.0,51050.0,53955.0,51877.0
2016-05-09 23:00:00+02:00,46439.0,47174.0,48270.5,47294.5
