,Load_2013,Load_2014,Load_2015,Load_2016
2016-07-12 00:00:00+02:00,44041.0,42761.0,45317.0,44039.7
2016-07-12 01:00:00+02:00,42815.0,41542.0,43099.5,42485.5
2016-07-12 02:00:00+02:00,42303.0,40702.0,41954.8,41653.3
2016-07-12 03:00:00+02:00,41960.0,40766.0,42304.0,41676.7
2016-07-12 04:00:00+02:00,42500.0,41478.0,43391.5,42456.5
2016-07-12 05:00:00+02:00,44504.0,43503.0,46336.5,44781.2
2016-07-12 06:00:00+02:00,50385.0,51036.0,53788.8,51736.6
2016-07-12 07:00:00+02:00,55944.0,56808.0,60061.2,57604.4
2016-07-12 08:00:00+02:00,60088.0,59901.0,63734.5,61241.2
2016-07-12 09:00:00+02:00,60592.0,60912.0,64903.8,62135.9
2016-07-12 10:00:00+02:00,61939.0,59715.0,66745.8,62799.9
2016-07-12 11:00:00+02:00,63758.0,64244.0,67959.0,65320.3
2016-07-12 12:00:00+02:00,64204.0,62452.0,66968.5,64541.5
2016-07-12 13:00:00+02:00,63945.0,61892.0,66571.8,64136.3
2016-07-12 14:00:00+02:00,62970.0,60729.0,65797.0,63165.3
2016-07-12 15:00:00+02:00,61881.0,59918.0,64812.2,62203.7
2016-07-12 16:00:00+02:00,60269.0,59287.0,62735.8,60763.9
2016-07-12 17:00:00+02:00,57482.0,58886.0,62452.2,59606.7
2016-07-12 18:00:00+02:00,57395.0,58097.0,61585.2,59025.7
2016-07-12 19:00:00+02:00,56212.0,56844.0,60424.2,57826.7
2016-07-12 20:00:00+02:00,53804.0,54595.0,57638.5,55345.8
2016-07-12 21:00:00+02:00,52574.0,51955.0,55361.5,53296.8
2016-07-12 22:00:00+02:00,50569.0,48753.0,52983.2,50768.4
2016-07-12 23:00:00+02:00,46730.0,46032.0,48726.8,47162.9
