,Load_2013,Load_2014,Load_2015,Load_2016
2016-02-15 00:00:00+01:00,50401.0,48298.0,45324.0,48007.7
2016-02-15 01:00:00+01:00,48893.0,46966.0,43730.8,46529.9
2016-02-15 02:00:00+01:00,47991.0,46218.0,43026.5,45745.2
2016-02-15 03:00:00+01:00,48060.0,46141.0,43705.2,45968.7
2016-02-15 04:00:00+01:00,48717.0,47146.0,45053.8,46972.3
2016-02-15 05:00:00+01:00,50904.0,49945.0,48082.8,49643.9
2016-02-15 06:00:00+01:00,55059.0,57816.0,54648.5,55841.2
2016-02-15 07:00:00+01:00,60083.0,64905.0,60251.0,61746.3
2016-02-15 08:00:00+01:00,62507.0,65832.0,63353.8,63897.6
2016-02-15 09:00:00+01:00,63679.0,65155.0,65267.8,64700.6
2016-02-15 10:00:00+01:00,64763.0,65753.0,66880.8,65798.9
2016-02-15 11:00:00+01:00,65809.0,66616.0,67293.8,66572.9
2016-02-15 12:00:00+01:00,67054.0,66771.0,66702.5,66842.5
2016-02-15 13:00:00+01:00,65827.0,66055.0,65483.2,65788.4
2016-02-15 14:00:00+01:00,64743.0,64178.0,63796.5,64239.2
2016-02-15 15:00:00+01:00,64511.0,62576.0,62662.2,63249.7
2016-02-15 16:00:00+01:00,62792.0,60965.0,61505.8,61754.3
2016-02-15 17:00:00+01:00,64895.0,64100.0,63356.2,64117.1
2016-02-15 18:00:00+01:00,68138.0,67061.0,67296.5,67498.5
2016-02-15 19:00:00+01:00,66756.0,66287.0,66412.8,66485.3
2016-02-15 20:00:00+01:00,62071.0,61730.0,62151.8,61984.3
2016-02-15 21:00:00+01:00,60089.0,59067.0,59350.2,59502.1
2016-02-15 22:00:00+01:00,59241.0,56523.0,57670.0,57811.3
2016-02-15 23:00:00+01:00,55491.0,52416.0,53971.2,53959.4
