,Load_2013,Load_2014,Load_2015,Load_2016
2016-10-14 00:00:00+02:00,43814.0,44865.0,47666.0,45448.3
2016-10-14 01:00:00+02:00,42471.0,43497.0,45337.8,43768.6
2016-10-14 02:00:00+02:00,42005.0,42800.0,44223.5,43009.5
2016-10-14 03:00:00+02:00,42040.0,43092.0,44593.2,43241.7
2016-10-14 04:00:00+02:00,43515.0,44200.0,46187.2,44634.1
2016-10-14 05:00:00+02:00,47163.0,47204.0,49922.2,48096.4
2016-10-14 06:00:00+02:00,54427.0,55287.0,57713.5,55809.2
2016-10-14 07:00:00+02:00,60951.0,61058.0,64458.0,62155.7
2016-10-14 08:00:00+02:00,63123.0,63163.0,67103.2,64463.1
2016-10-14 09:00:00+02:00,63900.0,63531.0,67867.2,65099.4
2016-10-14 10:00:00+02:00,64796.0,64010.0,69208.5,66004.8
2016-10-14 11:00:00+02:00,64725.0,63924.0,69643.5,66097.5
2016-10-14 12:00:00+02:00,63800.0,63167.0,63348.5,63438.5
2016-10-14 13:00:00+02:00,63028.0,62011.0,66815.8,63951.6
2016-10-14 14:00:00+02:00,62152.0,60692.0,65136.2,62660.1
2016-10-14 15:00:00+02:00,61096.0,59078.0,64001.2,61391.7
2016-10-14 16:00:00+02:00,60291.0,56964.0,62939.8,60064.9
2016-10-14 17:00:00+02:00,60068.0,56599.0,63506.5,60057.8
2016-10-14 18:00:00+02:00,61214.0,58654.0,65270.8,61712.9
2016-10-14 19:00:00+02:00,61825.0,60427.0,65274.2,62508.7
2016-10-14 20:00:00+02:00,57961.0,56797.0,60922.5,58560.2
2016-10-14 21:00:00+02:00,55158.0,52071.0,56829.2,54686.1
2016-10-14 22:00:00+02:00,52239.0,49048.0,53659.0,51648.7
2016-10-14 23:00:00+02:00,48277.0,44952.0,49312.0,47513.7
