,Load_2013,Load_2014,Load_2015,Load_2016
2016-08-24 00:00:00+02:00,41378.0,42881.0,49113.8,44457.6
2016-08-24 01:00:00+02:00,40266.0,42039.0,47931.0,43412.0
2016-08-24 02:00:00+02:00,40014.0,40828.0,47265.8,42702.6
2016-08-24 03:00:00+02:00,40284.0,40278.0,47462.2,42674.7
2016-08-24 04:00:00+02:00,40913.0,41328.0,48764.5,43668.5
2016-08-24 05:00:00+02:00,43332.0,44025.0,51660.2,46339.1
2016-08-24 06:00:00+02:00,48849.0,49948.0,57345.5,52047.5
2016-08-24 07:00:00+02:00,53046.0,55182.0,61501.5,56576.5
2016-08-24 08:00:00+02:00,56203.0,58076.0,64005.5,59428.2
2016-08-24 09:00:00+02:00,57484.0,59300.0,65304.5,60696.2
2016-08-24 10:00:00+02:00,58490.0,58710.0,67357.8,61519.3
2016-08-24 11:00:00+02:00,59693.0,61751.0,68487.0,63310.3
2016-08-24 12:00:00+02:00,59299.0,60473.0,67949.8,62573.9
2016-08-24 13:00:00+02:00,58404.0,60147.0,67720.8,62090.6
2016-08-24 14:00:00+02:00,57134.0,58778.0,66857.5,60923.2
2016-08-24 15:00:00+02:00,55981.0,58541.0,66052.5,60191.5
2016-08-24 16:00:00+02:00,54130.0,56523.0,64233.2,58295.4
2016-08-24 17:00:00+02:00,54023.0,55071.0,62515.2,57203.1
2016-08-24 18:00:00+02:00,54212.0,54567.0,61770.8,56849.9
2016-08-24 19:00:00+02:00,54527.0,54152.0,60612.8,56430.6
2016-08-24 20:00:00+02:00,53311.0,53213.0,59171.2,55231.7
2016-08-24 21:00:00+02:00,52011.0,51368.0,57848.5,53742.5
2016-08-24 22:00:00+02:00,47968.0,46893.0,54178.8,49679.9
2016-08-24 23:00:00+02:00,43538.0,42974.0,49860.8,45457.6
