,Load_2013,Load_2014,Load_2015,Load_2016
2016-01-02 00:00:00+01:00,47010.0,46942.0,44514.0,46155.3
2016-01-02 01:00:00+01:00,44406.0,44449.0,42804.0,43886.3
2016-01-02 02:00:00+01:00,43106.0,43362.0,41199.0,42555.7
2016-01-02 03:00:00+01:00,42650.0,43118.0,40274.0,42014.0
2016-01-02 04:00:00+01:00,42659.0,43272.0,39691.0,41874.0
2016-01-02 05:00:00+01:00,42741.0,43090.0,39866.0,41899.0
2016-01-02 06:00:00+01:00,42590.0,43731.0,41833.0,42718.0
2016-01-02 07:00:00+01:00,44097.0,46391.0,43941.0,44809.7
2016-01-02 08:00:00+01:00,47373.0,49101.0,46584.0,47686.0
2016-01-02 09:00:00+01:00,49900.0,52283.0,49102.0,50428.3
2016-01-02 10:00:00+01:00,52282.0,53907.0,50842.0,52343.7
2016-01-02 11:00:00+01:00,53316.0,55003.0,52840.0,53719.7
2016-01-02 12:00:00+01:00,53605.0,54476.0,53722.0,53934.3
2016-01-02 13:00:00+01:00,52577.0,53218.0,53654.0,53149.7
2016-01-02 14:00:00+01:00,51454.0,52131.0,52645.0,52076.7
2016-01-02 15:00:00+01:00,51234.0,52897.0,52415.0,52182.0
2016-01-02 16:00:00+01:00,53361.0,55397.0,54662.0,54473.3
2016-01-02 17:00:00+01:00,56645.0,58503.0,57756.0,57634.7
2016-01-02 18:00:00+01:00,56787.0,58634.0,58146.0,57855.7
2016-01-02 19:00:00+01:00,55329.0,56682.0,56229.0,56080.0
2016-01-02 20:00:00+01:00,52321.0,53127.0,52532.0,52660.0
2016-01-02 21:00:00+01:00,49517.0,50460.0,51354.0,50443.7
2016-01-02 22:00:00+01:00,49181.0,50049.0,51075.0,50101.7
2016-01-02 23:00:00+01:00,46611.0,47204.0,49192.0,47669.0
