,Load_2013,Load_2014,Load_2015,Load_2016
2016-06-11 00:00:00+02:00,43148.0,42606.0,43700.8,43151.6
2016-06-11 01:00:00+02:00,41343.0,40183.0,41229.2,40918.4
2016-06-11 02:00:00+02:00,39970.0,38985.0,40269.0,39741.3
2016-06-11 03:00:00+02:00,39677.0,38495.0,39856.8,39342.9
2016-06-11 04:00:00+02:00,39824.0,38456.0,39817.5,39365.8
2016-06-11 05:00:00+02:00,39646.0,38164.0,39671.8,39160.6
2016-06-11 06:00:00+02:00,41810.0,39852.0,42208.0,41290.0
2016-06-11 07:00:00+02:00,44513.0,43111.0,46328.8,44650.9
2016-06-11 08:00:00+02:00,48391.0,46938.0,50054.5,48461.2
2016-06-11 09:00:00+02:00,51638.0,49915.0,52811.0,51454.7
2016-06-11 10:00:00+02:00,53404.0,51920.0,55082.2,53468.7
2016-06-11 11:00:00+02:00,53688.0,51983.0,55494.8,53721.9
2016-06-11 12:00:00+02:00,51843.0,51211.0,55092.0,52715.3
2016-06-11 13:00:00+02:00,50177.0,49726.0,52781.2,50894.7
2016-06-11 14:00:00+02:00,49078.0,48949.0,51074.2,49700.4
2016-06-11 15:00:00+02:00,48272.0,48743.0,50273.2,49096.1
2016-06-11 16:00:00+02:00,46608.0,47975.0,49827.8,48136.9
2016-06-11 17:00:00+02:00,46597.0,47605.0,49947.5,48049.8
2016-06-11 18:00:00+02:00,47219.0,47048.0,49443.5,47903.5
2016-06-11 19:00:00+02:00,47043.0,46416.0,48319.2,47259.4
2016-06-11 20:00:00+02:00,44957.0,44694.0,46016.5,45222.5
2016-06-11 21:00:00+02:00,43250.0,43296.0,44849.8,43798.6
2016-06-11 22:00:00+02:00,42730.0,43484.0,44602.5,43605.5
2016-06-11 23:00:00+02:00,40531.0,40625.0,41586.8,40914.3
